id	type	message	created_time	comments	likes	commentsandlikes
273920112651402_515701135139964	status	CULTURA NÃO É SÓ ARTE_ É SOBRETUDO ARTE_No mundo corporativo com as instituições cada vez mais técnicas_ frias e consequentemente burras_ a arte tem a cada dia menos espaço. A razão empregada pelos neoconservadores para maltratar tanto a arte_ é que cultura não é só arte. Com isso destroem a essencialidade da cultura e criam uma epidemia de neologismos que revigoram a perversão da dissonância pela dissonância_ contrária à lógica da cultura. A arte é fruto da sinceridade de um fenômeno coletivo representada por um artista. Portanto_ repetir de forma sistematizada o bordão de que cultura não é só arte_ é empregar o sadismo_ o masoquismo e o atonalismo para produzir exclusividades normativas_ alterar a tônica da cultura de um povo e inventar uma numerosa literatura que justifique apenas tecnicamente o sentido da cultura e_ assim servir de fruto ao fisiologismo confesso que cria possibilidades materiais à associação de captadores_ gestores nitidamente contrários à nossa sensibilidade como sociedade e_ com isso_ utilizar dos espaços_ das verbas_ do trabalho crítico para_ a rigor_ seguir fraudando os cofres públicos e fortalecendo cada vez mais o convicto charlatanismo cultural.	2013-02-28T14:45:40+0000	0	1	1
273920112651402_515668785143199	link	Muito bom ver a Cultura se tornando prioridade na Câmara! Agora com Comissão exclusiva! Vitória da militância!	2013-02-28T12:42:07+0000	1	2	3
273920112651402_515667371810007	photo	Nesta sexta-feira_ 01/03_ às 19h_ o Fora do Eixo Natal promove mais um _Papo Camarão_ na Pós-TV com o tema _8 de março_ lutas sociais e feminismo__ com a mediação de Teresa Freire (psicologa_ Marcha Mundial das Mulheres_ Centro Feminista Bandeira Lilás)_ e com a participação de Maria Dantas (educadora popular e artesã_ forum de economia solidária)_ Conceição Dantas (Centro Feminista 8 de março_ de Mossoró/RN) e Socorro Silva (Professora do IFRN_ coordenadora do projeto de extensão de capacitação de gênero). Quem desejar pode acompanhar ao vivo na Casa da Ribeira_ ou acompanhar pela URL www.postv.org.	2013-02-28T12:34:59+0000	0	0	0
273920112651402_515580225152055	link	Salve... Este ano estamos produzindo o novo disco do Expresso 411 - O Chamado da Floresta - Convido a tod@s para Curtir nossa página. Segue a rima...	2013-02-28T04:50:49+0000	0	0	0
273920112651402_515439531832791	link	Oficina Gratuita_“Laboratório de Intervenção___Cia. Estável de Teatro_“DESTERRO – POÉTICAS VERMELHAS”_PROJETO APROVADO NA 21ª EDIÇÃO DA LEI DE FOMENTO AO TEATRO_ _Este Laboratório tem como proposta formar um núcleo de atores e/ou interessados na pesquisa técnica do atorcombinada a uma investigação cênica realizada pela Cia. Estável de Teatro dentro do espaço Arsenal da Esperança_ com vistas à criação e montagem de performances e intervenções que serão fruto de dinâmicas promovidas nas relações com o espaço físico e social desta casa de acolhida para homens.  Para tanto o núcleo se valerá de aspectos da pesquisa conceitual e prática que a Cia. Estável vem praticando_ no que se refere à construção artística em relação com a comunidade._ _Coordenação: Nei Gomes e Paula Cortezia_ _Público alvo: Atores e estudantes de teatro. (20 vagas)_De 10 de março a dezembro de 2013_Domingos das 14h às 17h_ _Inscrição: Breve carta de interesse e resumo da descrição das experiências que já desenvolveu/desenvolve com teatro ou artes em geral. Enviar para: laboratorio.estavel@yahoo.com.br._ _Data limite para inscrição por e-mail: 08/03/2013_Você receberá uma confirmação no endereço eletrônico que enviou a inscrição_ _Dúvidas poderão ser respondidas pelo endereço:_laboratorio.estavel@yahoo.com.br_Telefone: 98567-8567/99553-6659__Local: Arsenal da Esperança_Endereço: Rua Dr. Almeida Lima_ 900_(Próximo à estação Bresser/Moóca do metrô)._http://www.territorioestavel.blogspot.com.br/_ _Sobre o Arsenal da Esperança_As instalações onde hoje funciona o Arsenal da Esperança nasceram como Hospedaria de Imigrantes_ um enorme conjunto de prédios destinado_ desde 1886_ a abrigar os recém-chegados a São Paulo. Após cansativa viagem_ os imigrantes ficavam na Hospedaria_ onde dormiam_ faziam as suas refeições_ recebiam atendimento médico e conseguiam seus empregos. A casa manteve este mesmo objetivo até os anos 70. Em 1998_ no prédio principal da antiga Hospedaria_ foi criado o Memorial do Imigrante com o objetivo de preservar_ catalogar_ pesquisar e divulgar a História da Imigração e memória dos imigrantes que vieram para o Estado de São Paulo. Hoje_ portanto_ a Hospedaria de Imigrantes de São Paulo continua sendo uma “casa que acolhe”_ congregando tanto as funções de preservação da história da imigração quanto de acolhida as pessoas de passagem_ que chegam com seus fardos_ sofrimentos_ projetos e encontram nesse lugar abrigo e respaldo.	2013-02-27T20:01:21+0000	0	0	0
273920112651402_515433628500048	link		2013-02-27T19:40:58+0000	0	0	0
273920112651402_515432731833471	photo	a lei 11.645/08 é o indígena falando por si mudando os livros de historia _ pois cada etnia traz a sua cultura_ sua tradição oral _ que não está nos livros _a cultura indígena é oral_ leve os indígenas para falar de si. vamos parar de só lembrar dos indígenas no mês de Abril .	2013-02-27T19:39:07+0000	0	0	0
273920112651402_515360571840687	photo		2013-02-27T15:58:42+0000	0	0	0
273920112651402_515339521842792	link	notícias da SEMACINE de Campo Grande_ MS.	2013-02-27T14:48:52+0000	0	0	0
273920112651402_515281645181913	photo		2013-02-27T11:33:38+0000	0	0	0
273920112651402_514975678545843	photo	Todos convidados! De 01 a 04 de março_ no Rio de Janeiro tem Encontro da UniCult__Inscrições_ Programa e Mapeamento de Redes em http://migre.me/dpGzc	2013-02-26T17:12:47+0000	0	0	0
273920112651402_514974885212589	photo	Todos convidados! De 01 a 04 de março_ no Rio de Janeiro tem Encontro da UniCult__Inscrições_ Programa e Mapeamento de Redes em http://migre.me/dpGzc	2013-02-26T17:10:58+0000	0	0	0
273920112651402_514960118547399	link	INTERAÇÕES ESTÉTICAS EM PONTOS DE CULTURA__https://plus.google.com/photos/114086737117829369876/albums/5849277557928401313	2013-02-26T16:20:42+0000	0	0	0
273920112651402_514958141880930	status		2013-02-26T16:11:32+0000	0	0	0
273920112651402_514936271883117	link	Página do I Encontro Brasileiro de Pesquisa em Cultura: _Pesquisa e produção de conhecimento para além da universidade_	2013-02-26T14:59:01+0000	0	4	4
273920112651402_514929988550412	photo	A incrível agenda da semana da PosTV está no ar!	2013-02-26T14:34:48+0000	0	0	0
273920112651402_514929128550498	status	Artigo sobre participação social nas políticas públicas__tinyurl.com/bbo355w	2013-02-26T14:30:59+0000	0	2	2
273920112651402_514759965234081	status		2013-02-26T03:41:24+0000	0	0	0
273920112651402_514671601909584	photo	MANIFESTO DA JORNADA DE LUTAS DA JUVENTUDE BRASILEIRA_25 de março a 1º de abril de 2013	2013-02-25T22:31:21+0000	0	0	0
273920112651402_514647438578667	photo	Três cidades_ uma jornada de quatro dias que se encerra nessa segunda-feira em que o sol toma uma vermelhidão_ com a saída da Coluna da Luz Vermelha da Casa Fora do Eixo de Juiz de Fora.	2013-02-25T21:17:06+0000	0	0	0
273920112651402_514637268579684	photo	Neste sabadão Grito Rock Uruaçu_ marque presença_ a partir das 18:00hs os embalos começam_ entrada franca!!! Na feira coberta de Uruaçu!! Vamos nessa!!	2013-02-25T20:39:29+0000	0	0	0
273920112651402_514633588580052	link	Cadastre a sua feira de livros!	2013-02-25T20:28:15+0000	0	0	0
273920112651402_514625238580887	link	Secretária de Economia Criativa do MinC_ Claúdia Leitão_ recebe delegação britânica	2013-02-25T19:54:48+0000	0	0	0
273920112651402_514538405256237	link	Marta em defesa do _soft power_ brasileiro... em tempos de Copa do Mundo e Olimpíadas_ vamos mesmo cair nesse (desastroso) discurso do uso da cultura em favor do Brasil potência?	2013-02-25T16:00:28+0000	0	0	0
273920112651402_514477071929037	photo	É neste próximo sábado_ grito rock Uruaçu - 2013!! Venha e participe!! A partir das 18:00hs_ na feira coberta_ entrada fanca ... não perca a oportunidade!!!	2013-02-25T12:14:37+0000	0	1	1
273920112651402_514333041943440	video	MQG... em ação!	2013-02-25T02:24:22+0000	0	0	0
273920112651402_514330678610343	link	HOJE SEGUNDA-FEIRA_NÃO É NECESSÁRIO CADASTRAMENTO_ É SÓ CHEGAR.__FESTA DE ENTREGA DO PRÊMIO CPT 2012__Dia 25 de fevereiro_ às 20 horas_ a sede do Grupo Galpão do Folias será palco da festa de entrega do Prêmio Cooperativa Paulista de Teatro 2012._ _A festa terá a apresentação do “Grupo 59 de Teatro” com participação especial do_“Grupo Clariô”._ _O Prêmio CPT se diferencia dos demais por priorizar o trabalho coletivo em relação aos individuais_ sem excluí-los.  Um exemplo disso é a premiação do melhor elenco e não apenas o melhor ator e atriz. Nesta quinta edição do prêmio serão contempladas_ em 16 categorias_ as produções teatrais que estrearam em 2012._ _O design do troféu fica por conta de “Luciana Bueno” e a ambientação é de “Carlos Escher”._ _Prêmio CPT 2012_Data e horário: 25/02/2013 às 20h_Local: Galpão do Folias – rua Ana Cintra_ 213_ Santa Cecília_ São Paulo_Telefone: (11) 3333-2837_Informações: (11) 97283-6199 (Ney Piacentini)_ (11) 98121-6554 (Osvaldo Pinheiro) ou (11) 2117-4700 (Paulo Fávari)._Entrada Livre e Franca!!!_ _Comissão julgadora:_Christiane Galvan (Cia Vagalum Tum Tum)_Ênio Gonçalves (Ator e Diretor)_José Cetra (UNESP)_Luiz Fernando Ramos (USP)_Raquel Rollo (Trupe Olho da Rua – Santos/SP)_ _LISTA DE INDICADOS AO PRÊMIO CPT 2012_http://www.cooperativadeteatro.com.br/2010/?p=8265	2013-02-25T02:14:03+0000	0	0	0
273920112651402_514326405277437	link	DEPTO DE EXPANSÃO CULTURAL__CHAMAMENTO PARA CONTRATAÇÃO DE COORDENADORES ARTÍSTICO-PEDAGÓGICOS E ARTISTAS ORIENTADORES PARA OS PROJETOS: VOCACIONAL ARTES VISUAIS_ VOCACIONAL DANÇA_ VOCACIONAL MÚSICA_ VOCACIONAL TEATRO_ VOCACIONAL ALDEIAS E VOCACIONAL APRESENTA. _TERCEIRA CHAMADA.__http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=DITOGFTMN0C4Qe3NO3O18VLDJE4&PalavraChave=artistas+orientadores	2013-02-25T01:58:56+0000	0	0	0
273920112651402_513804075329670	photo	Partindo para o Festival Verde de Cultura Musical_ na Ciudad del Saber_ en Panamá!	2013-02-23T20:02:43+0000	0	0	0
273920112651402_513755552001189	photo	Foto oficial do segundo dia do Encontro Nacional entre os finalistas do 3º Concurso Aprender e Ensinar_ promovido pela Revista Fórum e Fundação Banco do Brasil.	2013-02-23T17:23:25+0000	0	0	0
273920112651402_513752522001492	status	Companheiros_ _Entendo perfeitamente que na Internet e nas redes sociais_ temos que ser concisos nos textos e nas formulações. mas a gravidade do assunto merece uma boa reflexão. Solicito atenção para o texto abaixo.__Lançamos no final de Novembro e início de dezembro uma carta da sociedade brasileira sobre as preocupações da implementação do Rádio Digital no Brasil._No debate que fizemos no programa Brasilianas.org_ comandado pelo Jornalista Luiz Nassif_ ficou claro a situação apresentada e a falta de debate sobre o tema. O Ministério das Comunicações no debate_ apesar de dizer que os testes realizados não foram satisfatórios(podemos considerar isso como uma vitória do Movimento nacional de Rádios Comunitárias-MNRC e entidades parceiras graças a intervenção técnica e política das rádios comunitárias)_ ainda predomina o desejo dos radiodifusores (ABERT) e Ministério das Comunicações por um formato de rádio digital que mantém privilégios ao setor comercial da radiodifusão. Nossa proposta apresentada na carta da sociedade brasileira por um rádio Digital democrático (http://www.peticaopublica.com.br/PeticaoVer.aspx?pi=P2012N32046) entende que é necessário ampliar o debate para que a digitalização do rádio seja acompanhado pela construção de um novo marco regulatório das comunicações_ e mais do que isso_ que este processo garanta a otimização do espéctro garantido mais canais para os meios públicos e comunitários e que este processo de digitalização não atrapalhe o debate das nações latino-americanas que estão construindo políticas públicas e marcos regulatórios democratizantes_ como é o caso de Argentina_ Equador e Venezuela. Nesta semana o Conselho de Rádio Digital se reúne novamente. Nós queremos a democratização do debate público sobre o tema_ com a realização de audiências públicas nos estados_ para garantir a ampla participação da sociedade civil no processo de debates e escolha do melhor formato. Também entendemos como prioritário o investimento em pesquisa para que o Brasil possa construir um modelo brasileiro de rádio digital_ que possa colocar o Brasil na condição de potência tecnológica compartilhada_ e mais do que isso_ alterar a correlação de forças na área digital de radiodifusão. parece sonho isso? Claro que não_ o Brasil se prepara para a exploração do pré-sal_ com altos investimentos na exploração de petróleo em altas profundidades_ que colocou a Petrobrás como a maior empresa de tecnologia de petróleo do mundo. É neste sentido que apresentamos ao governo e a sociedade brasileira propostas políticas condizentes para o debate tecnológico que tenha o social como eixo de desenvolvimento. O Rádio Digital americano da forma como está colocado_ amplia o monopólio da comunicação_ coloca o brasil na condição de subserviência tecnológica das grandes potências e enterra de vez o debate da construção do Novo marco regulatório das Comunicações. Torna-se necessário mais uma vez um grande movimento social (tal como foi a discussão da 1 Conferência Nacional de Comunicação) para se evitar este golpe do Monopólio da Comunicação no país._Para isso_ torna-se necessário a continuidade de adesão desta petição pública para darmos continuidade ao debate democrático da reforma do marco regulatório da comunicação brasileira._Entre no link_ conheça nossas propostas e assine a petição pública. _Abraço á todos__Jerry de Oliveira_ Coordenador Executivo da Associação Brasileira de radiodifusão Comunitária no estado de São Paulo e membro da coordenação nacional do MNRC (Movimento Nacional de Rádios Comunitárias)._http://www.peticaopublica.com.br/PeticaoVer.aspx?pi=P2012N32046	2013-02-23T17:15:08+0000	0	0	0
