id	type	message	created_time	comments	likes	commentsandlikes
109971182359978_589224287767996	link	Can One of These Top Tech CEOs Fill Steve Jobs’ Shoes?  Perhaps Apple should buy Facebook_ Google or Yahoo! and leverage it to acquire a CEO and build its mobile cloud services.  That might be the only way for Apple to beat Samsung and coming Chinese competitors in the tablet market.  Your thoughts? http://wallstcheatsheet.com/stocks/can-one-of-these-top-tech-ceos-fill-steve-jobs-shoes.html/ via @twitter-username-here	2013-04-27T16:50:58+0000	0	0	0
109971182359978_589182841105474	status	Skyrocketing rents and housing prices in Silicon Valley and the surrounding Bay Area and Monterey Bay regions are being driven by tech workers and Chinese investors. The town of Cupertino is now called _Chinatino_ among realtors. The huge influx of Chinese investors will price out locals and totally change the local demographics since the China investment wave is just beginning_ thus the importance of connecting with CINA.org.  Investors from the BRICs and other emerging nations are coming since the U.S. is growing and still the safest investment spot. These investors also invest in startups so networking within their communities in Silicon Valley and abroad is key.	2013-04-27T15:22:21+0000	0	0	0
109971182359978_589178994439192	link	CINA.org is a network of Silicon Valley professionals doing business with China_ in case you need connections.	2013-04-27T15:13:47+0000	0	1	1
109971182359978_589164741107284	link	Welcome_ new members. SVGN_s mission is to connect entrepreneurs and innovators who want to make a meaningful difference.  Introduce yourselves and projects and feel free to reach out for help and partners.  Our blog: http://svgnetwork.com	2013-04-27T14:44:58+0000	0	1	1
109971182359978_589055801118178	status	Will you lose the opportunity of going to Silicon Valley?__Take the challenge and sign here: http://www.betcatolica.org/pt/__Almost coming! 3rd and 4th of May	2013-04-27T09:31:13+0000	1	2	3
109971182359978_589031231120635	status	We are looking for electronic circuit designers who could make a replica of the electronic circuit that we currently have with us. __PS - we have the circuit and we just need the replication of the stuff on large scale.__Intrested ones may contact us @ zpenergy@india.com _ 7620242581	2013-04-27T07:44:04+0000	0	0	0
109971182359978_589025871121171	link	http://www.indiegogo.com/projects/giving-former-child-soldiers-a-new-start-and-making-an-amazing-bar-of-chocolate/x/1155820#share	2013-04-27T07:23:01+0000	0	0	0
109971182359978_588950477795377	status	Come and RSVP to this event! http://www.sventrepreneurs.net/events/75361862/	2013-04-27T01:26:49+0000	0	0	0
109971182359978_588946794462412	link	IFC_s platform for #women #entrepreneurs; #EuroAusterity under more fire; & IdeaShape Coaching & Consulting_s Pam Fox Rollin #Leadership as a Performance Art The NewComm Global Group_s #GlobalBusinessWatch http://paper.li/NewCommGlobal/1340053498	2013-04-27T01:15:28+0000	0	1	1
109971182359978_588658564491235	link		2013-04-26T12:21:17+0000	1	2	3
109971182359978_588902351133523	status	Just attended a great webinar by General Assembly on raising capital with AngelList (PDF of slides here) –_https://www.dropbox.com/s/ymwikd7fh2qz2zi/Lifson_Fundraising%20with%20AngelList.pdf?m__One key learning on the best way to get a technical co-founder: talk to an engineer friend_ pitch your idea_ and ask the engineer to pitch that idea back to you with the parts that would be interesting to other technical people.__What is interesting to a business/product person is different from what is interesting to a software engineer.__Engineers get excited by solving meaningful and challenging problems_ using new technology or languages_ and solving problems at scale for lots of people.	2013-04-26T23:25:57+0000	0	2	2
109971182359978_588890417801383	status	Oh my Sister SaraDay Evans!You_ve done it for me again!_Thanks for your contribution!I am really grateful.Hope we see again anytime soon.	2013-04-26T22:36:26+0000	1	2	3
109971182359978_588872227803202	link	A rising #tech .@ruzwana star convinced Jack Dorsey And Eric Schmidt to take a $1 Million chance on her: _http://t.co/t7zQv9us9H	2013-04-26T21:40:08+0000	0	1	1
109971182359978_588710641152694	video	Compelling comments by Dr. Diamandis.  Some highlights: our interconnectedness into a global group-mind_ coming ability to read moods_ eternal continuation of our consciousness_ people empowered by the cloud_ 3D printing_ etc._ and the need for visionary leadership_ not just by governments.  SVGN is one of these evolving group-minds that can enable you and your friends to create totally new ventures and industries_ just as Google or Apple did_ but you cannot do it alone.  Team up with SVGN members to build your _company of builders._	2013-04-26T14:48:30+0000	1	6	7
109971182359978_588867367803688	link	26 Awesome Books Every Entrepreneur Should Read  http://under30ceo.com/26-awesome-books-every-entrepreneur-should-read/#.UXrwt2MMdjA.twitter via @under30ceo	2013-04-26T21:26:10+0000	0	3	3
109971182359978_588866217803803	link	Useful tips for college-based entrepreneurship programs:  Lessons Learned at Colorado U. @ Boulder | Xconomy http://www.xconomy.com/boulder-denver/2013/04/23/an-entrepreneurship-competition-turns-5-lessons-learned-at-cu-boulder/ via @xconomy	2013-04-26T21:22:20+0000	0	0	0
109971182359978_588862794470812	status	TechConnect Announces National Innovation Showcase_ May 12-16_ 2013 in National Harbor_ MD_ near Wash D.C. http://on.wsj.com/15NalEb	2013-04-26T21:10:30+0000	0	1	1
109971182359978_588853401138418	link	Useful tips for entrepreneurs and innovators. http://www.tom2tall.com/Success.html	2013-04-26T20:40:29+0000	0	1	1
109971182359978_588833354473756	photo	One of the greatest entrepreneur will be at Católica Lisbon_ during BET24hours_ 3rd and 4th of Mary. _ _Will you join us?  http://www.betcatolica.org/pt/	2013-04-26T19:40:46+0000	1	1	2
109971182359978_588805807809844	status	Logging off early. Have a great weekend. Sincerely. Bob	2013-04-26T18:25:22+0000	0	2	2
109971182359978_588795594477532	link	Silicon Valley_s Plug-and-Play incubator Becomes Crash Course for Global Startups http://www.businessweek.com/news/2013-04-26/silicon-valley-crash-pad-becomes-crash-course-for-global-startups via @BW.   The valley_s huge advantage is that California/U.S. is a very open society that welcomes foreigners_ whereas most nations are closed and rather xenophobic_ so they scare away entrepreneurs.  Silicon Valley startups and companies could not exist without immigrants.	2013-04-26T17:56:16+0000	1	5	6
109971182359978_588792434477848	status	Great Social Investment Opportunity! Does anyone know someone willing to invest in a fully commercial chartered Federally Insured US Bank that needs to recapitalize. The major shareholder is willing to donate his stock and give up control. 100% of profits from capital raised will go to invest in social businesses. Needs to be accomplished by June 1. Please Msg me!	2013-04-26T17:47:07+0000	1	0	1
109971182359978_588779997812425	status	I_LL SAVE YOU! (Yocto Project on Intel saves developers time and money)	2013-04-26T17:20:47+0000	1	0	1
109971182359978_588779667812458	status		2013-04-26T17:19:31+0000	0	0	0
109971182359978_588779454479146	status	Greetings from DESIGN West held earlier this week at the San Jose Convention Center. I was there to meet client and see packaging design and t-shirts I designed for Yocto Project on Intel that included a scratch off ticket with chance for developers to win a MinnowBoard in the _Superhero Dev Kit_.	2013-04-26T17:18:44+0000	0	0	0
109971182359978_588776014479490	link	The Philippines: Awash with cash but knee-deep in poverty due to an inclusive growth problem.  Entrepreneurs can break this vicious cycle of poverty by partnering with people worldwide.   http://sco.lt/7LwBqT via @scoopit	2013-04-26T17:08:19+0000	0	0	0
109971182359978_588765831147175	link	Entrepreneurship requires _nothing to lose_ attitude_ CEO Ryan Blair says | jacksonville.com - http://bit.ly/15X3xnf via @jaxdotcom.   In my experience_ the best entrepreneurs are hungry and driven because they are poor_ isolated or just oddballs or misfits.  Not always (i.e. Bill Gates)_ but richer people have too much to lose in terms of social status_ education and income; they want to please authority instead of challenging the status quo.	2013-04-26T16:45:43+0000	0	0	0
109971182359978_588746447815780	photo	A chance to meet European innovators and entrepreneurs...	2013-04-26T16:13:47+0000	0	1	1
109971182359978_588741767816248	link	Are there innovative new EdTech ventures in your region?	2013-04-26T16:03:10+0000	0	0	0
109971182359978_588712937819131	video	Thought you might like this view of SF.	2013-04-26T14:54:12+0000	1	1	2
109971182359978_588713147819110	photo	Startups combine a mix of attributes of previous pioneers.  Example:  grower + craftsman + merchant --> urban gardening.	2013-04-26T14:54:47+0000	0	1	1
109971182359978_588459421177816	photo	Guys i_m presenting a 24hours Entrepreneurship event on the 3rd and 4th of May_ at Lisbon. Are you in?	2013-04-25T23:18:08+0000	1	2	3
109971182359978_588703447820080	link	The Next _Megatrend_ In Startups: health informatics.   http://www.businessinsider.com/the-next-megatrend-in-tech-2013-4 via @sai	2013-04-26T14:31:44+0000	0	1	1
109971182359978_588661137824311	status	Nobody can manage time. We can only manage things that take up our time.	2013-04-26T12:29:57+0000	0	2	2
109971182359978_588614101162348	status	Thanks so much Kevin Jones for this wonderful contribution.There is nothing satisfying and encouraging in this sojourn than the realization that I am surrounded by a community who who wants to see a world with opportunity for all._I am really grateful for your contribution.I wish you long life_good health and prosperity!Let_s Change the world	2013-04-26T09:46:30+0000	0	1	1
109971182359978_588504097840015	status		2013-04-26T01:51:24+0000	0	0	0
109971182359978_588470451176713	video	Check out author_ speaker_ agency founder_ marketing expert (and my former boss)  Bryan Kramer_ President of PureMatter. Way to go!	2013-04-26T00:10:30+0000	0	0	0
109971182359978_588447364512355	link	Check out Russell Hanson and this new Brain Backups page :)	2013-04-25T22:35:26+0000	0	1	1
109971182359978_588416427848782	status	Liberation Chocolate just sealed her first major international sales contract– 25 metricc tons of Cocoa beans – to a sophisticated New York importer. This contract is a springboard for demonstrating our product quality_ for selling the product at a significant premium to the world cocoa prices_ for developing the skills of Former Child Soldiers from The Initiative For The Development Of Former Child Soldiers(IDEFOCS) to deliver product to required specifications_ for handling the financial and import protocols to service a major international customer_ for recruiting additional farms to my coop and to hopefully provide the reassurance to potential impact investors that are looking for proof of concept and your contribution will help us achieve all of the above_said.Your donation will only help us achieve our goal but rather change the lives of additional Former Child Soldiers and Women Associated with Fighting Forces._Please Contribute to this campaign on the below link:http://www.indiegogo.com/projects/help-us-fulfill-our-first-international-cocoa-contract/x/1155820#share and please share this link with your friends_community_network and family.__Help US Fulfill Our First Internationanal Cocoa contract_www.indiegogo.com_Sheikh_s campaign is about raising 40_000usd to fulfill the first Interantionale sale Contract from a giant US Cocoa Importer.	2013-04-25T20:54:16+0000	1	1	2
109971182359978_588341011189657	link	Demystifying health care and opening it up to the Lean community. __http://thenextweb.com/entrepreneur/2013/04/20/bringing-the-lean-startup-approach-to-healthcare/	2013-04-25T17:37:21+0000	0	0	0
109971182359978_588322241191534	status	Share a story of how your nonprofit or social enterprise has used Lean Startup principles (opp to talk about your organization in front of 300+ people!). _Apply to tell your story at the Lean Impact launch parties! http://bit.ly/Y5DszY_In SF_ NYC and more...	2013-04-25T16:33:29+0000	0	2	2
109971182359978_588317514525340	photo	The Stages of Denial and (possible) Acceptance. Applies to entrepreneurs presenting new ideas too.__Note the _W_ formation as in WTF.__(Our deepest sympathies for the victims of Boston_s bombings.)	2013-04-25T16:22:44+0000	0	1	1
109971182359978_588302391193519	link	The Apple waiting game:  What_s your guess?  iWatch_ iEarphones_ iBracelet_ iGlasses?   Apple stories are perfect for selling digital _jewelry_ and other luxury products.    Apple_s waiting game will pay off with a new product category http://www.phonedog.com/2013/04/25/apple-s-waiting-game-will-pay-off-with-a-new-product-category/ via PhoneDog.com	2013-04-25T15:35:10+0000	6	2	8
109971182359978_588302667860158	link	28% of people would give up their significant other over their phone. 50% of teenagers can text blindfolded. No stats on blindfolding significant others_ but more interesting factoids (factDroids?) here: http://www.intel.com/content/www/us/en/smartphones/i-heart-my-phone-infographic.html	2013-04-25T15:36:40+0000	2	3	5
109971182359978_588295267860898	link	Twitter is now - but the future is Google+.__According to B2B marketing research. Key findings:__1. Twitter number one B2B social platform_2. Google+ to become most useful social network_3. Twitter and LinkedIn activity frequency has doubled _4. Video content most popular on social media_5. One third of B2B marketers using social for demand-gen_6. Caution about who companies allow to represent them_7. Social media monitoring usage has risen_8. Limited ability to demonstrate ROI__http://www.b2bmarketing.net/resources/social-media-benchmarking-report-0	2013-04-25T15:13:46+0000	0	0	0
109971182359978_588288671194891	status	We are looking for entrepreneurial and non-profit mindset team member for Techaloo.__You will have a good chance to learn as you will be responsible for every task. And you may be promoted upto the level of Co-Founder at techaloo.com__If interested then do contact me at dilipprasad@gmail.com (Founder)	2013-04-25T14:54:29+0000	0	0	0
109971182359978_588191394537952	status	True Signs	2013-04-25T09:27:46+0000	0	0	0
109971182359978_588158311207927	link		2013-04-25T07:14:52+0000	0	0	0
109971182359978_588091537881271	link	Are you looking for mobile developer or co-founders? Join this event!_The upcoming Mobile HTML5 will be a wonderful event for HTML5 developers_ entrepreneurs_ and hackers. It will be hosted on May 6_ 6:30pm at Microsoft San Francisco . More details: http://www.meetup.com/Mobile-HTML5/events/104346462/__To speak or demo:You can leave a message to me here. Or please click here http://goo.gl/8umOq.	2013-04-25T02:43:03+0000	0	0	0
109971182359978_588084334548658	photo	Interesting entrepreneurship timelines.	2013-04-25T02:09:50+0000	0	0	0
109971182359978_588029747887450	link	Beginner tips for understanding VCs:  https://www.facebook.com/UnscriptedVC?sk=app_129157317229601&goback=%2Egde_48688_member_235396162	2013-04-24T22:12:28+0000	0	0	0
109971182359978_588021164554975	link	Nordic Survey: Startups Valued Over €1M_ Average Funding €197k http://www.arcticstartup.com/2013/04/24/survey-results-local-startups-valued-over-e1m-average-funding-over-e190k-and-more via @arcticstartup	2013-04-24T21:40:03+0000	0	2	2
109971182359978_588019794555112	status	Marc Andreessen on Exciting Tech_ Innovation and Silicon Valley_s Originality | The Dish Daily: http://www.thedishdaily.com/news/2013/04/20/marc-andreessen-exciting-tech-innovation-and-silicon-valleys-originality#.UXhOW_jcNP8.twitter via @TheDishDaily	2013-04-24T21:34:31+0000	0	0	0
109971182359978_588011384555953	link	Hide Your Startup: Valleywag Is Back to report on foolishness in the tech industry.  http://sfist.com/2013/04/23/valleywag_is_back.php via @sfist	2013-04-24T21:06:33+0000	0	0	0
109971182359978_588010521222706	link	Ed tech startups are popular_ but most will fail like other startups.  The big challenges:  teacher adoption and payment ability.  The kids who need ed tech the most are too poor to pay for it_ so it needs to be subsidized by government or foundations_ which is very limited.  http://venturebeat.com/2013/04/23/imagine-k12-in-just-2-years-10-of-u-s-teachers-are-using-our-startups-products-interview/#8dxhoTJE5A2RjlJV.02 via @VentureBeat	2013-04-24T21:03:39+0000	0	0	0
109971182359978_588007957889629	link	Startups are hiring everywhere if you have technical skills_ Silicon Valley Bank report says. If not_ take some coding classes free online to get started. http://upstart.bizjournals.com/companies/startups/2013/04/23/startups-are-hiring-everywhere.html	2013-04-24T20:56:09+0000	0	2	2
109971182359978_587895261234232	link	Rapid megacity growth in Africa and Asia will influence the future of global prosperity and sustainability.  The UN awarded Curitiba_ Brazil for its urban innovations in transit_ recycling and job creation.	2013-04-24T15:32:59+0000	8	6	14
109971182359978_587957934561298	link	In the U.S._ Europe_ Japan and even China_ aging baby boomers are becoming a massive market opportunity for entrepreneurs and innovators.  How to engage seniors into remaining productive members of society_ instead of isolated burdens to our healthcare and social services?	2013-04-24T18:18:33+0000	0	1	1
109971182359978_587954087895016	status	Check out these upcoming talks by Marco Vangelisti (Slow Money) on May 6_ 13_ 24 and 30 in the Bay Area on _essential knowledge for transition._  __The idea is to provide an understanding of monetary and banking systems_ economic and financial systems and how they affect our lives and communities.  The goal is to start a discussion around transforming these systems to allow an emergence of a socially just_ environmentally sound and compassionate society: __http://ek4t.com	2013-04-24T18:04:55+0000	0	1	1
109971182359978_587951364561955	status	The best entrepreneurs I_ve met -- Michael Dell and Steven Case -- had _animal spirits_. They were _unstoppable forces of nature_ who didn_t let obstacles stop them_ like most corporate and govt folks_ but constantly figure out ways to overcome them like flowing water. Fast_ fluid and flexible people!	2013-04-24T17:53:37+0000	0	2	2
109971182359978_587943877896037	link	Applications due soon for the 2013 class.	2013-04-24T17:29:16+0000	0	0	0
109971182359978_587943247896100	status	[VIDEO] Frank Meehan (Horizons) - what makes Scandinavian start-ups special? http://gamechange.se/video-frank-meehan-horizons-what-makes-scandinavian-start-ups-special/ via @gamechangetech	2013-04-24T17:26:30+0000	1	0	1
109971182359978_587881631235595	link	Skyrocketing Silicon Valley rents and housing prices are forcing more poorer_ younger_ older and startup residents out of the valley.  Last fall_ a Spanish entrepreneur said his 7 roommates paid $8_000 a month to rent a 4-bedroom house in Menlo Park to be near Stanford_ so he had to raise angel funding or return to Spain.  Up or out!   As a result_ more startups will launch outside the valley.  Bay Area home prices soar in buyer bidding wars - San Jose Mercury News http://www.mercurynews.com/business/ci_23054077/bay-area-home-prices-up-12th-straight-month	2013-04-24T15:07:11+0000	1	2	3
109971182359978_587890987901326	link	For social entrepreneurs:  The Makers Institute Grooms Tomorrow_s Social Impact Leaders.  In many regions_ a healthy social environment and infrastructure are necessary foundations for business startups.  The challenge is leveraging talent and resources locally and globally in effective ways to address critical needs (water_ food_ healthcare_ schools_ justice_ etc.).  What regions are making significant progress?   http://www.good.is/posts/the-next-evolution-of-b-school-the-makers-institute-grooms-tomorrow-s-social-impact-leaders	2013-04-24T15:21:37+0000	3	4	7
109971182359978_587886547901770	link	Nice overview of Pakistan_s startup environment.	2013-04-24T15:12:50+0000	0	3	3
109971182359978_587885674568524	link	Interesting evaluation of the top 10 U.S. startup hubs.  Surprisingly_ Washington D.C. has a high rating.	2013-04-24T15:11:32+0000	0	3	3
109971182359978_587858407904584	link	New blog published..  _http://www.respectserendipity.com/?p=762	2013-04-24T14:25:49+0000	0	1	1
109971182359978_587774994579592	link		2013-04-24T11:13:14+0000	0	0	0
109971182359978_587768244580267	link	If you know then post - If you don_t know then browse. Increasing awareness of what is going on is the first step to collaboration http://collabeco.com/	2013-04-24T10:48:40+0000	0	0	0
109971182359978_587714787918946	link		2013-04-24T07:06:43+0000	0	0	0
109971182359978_587592261264532	link	CINA.org announces a free dinner party with Chinese municipal leaders.	2013-04-23T21:49:50+0000	1	1	2
109971182359978_587629547927470	link	South African partnership aims at startup success | The New Age Online http://www.thenewage.co.za/93123-9-53-Partnership_aims_at_startup_success via @The_New_Age	2013-04-24T00:33:25+0000	0	1	1
109971182359978_587601734596918	link	Norway is waking up!	2013-04-23T22:19:43+0000	5	1	6
109971182359978_587601261263632	status	Insightful interview with VC Marc Andreesen_ who says Silicon Valley is returning to its origins:  build a great product_ then sell.  Apple pioneered the approach:  great product (Steve Wozniak) + great marketing/sales (Steve Jobs) + angel investor (Arthur Rock).  Andreesen: _The best founders are artists in their domain. They operate instinctively in their industry because they are in touch with every relevant data point. They’re able to synthesize in their gut a tremendous amount of data—pulling together technology trends_ their companies’ capabilities_ their competitors’ activities_ market psychology_ every conceivable aspect of how you run a company._ http://hbr.org/2013/05/in-search-of-the-next-big-thing/ar/pr?goback=%2Egde_48688_member_234721091	2013-04-23T22:17:03+0000	0	1	1
109971182359978_587593864597705	photo	Cheapest locations to build a startup.  Yes_ avoid San Francisco unless you have a working product; it_s too costly and competitive.	2013-04-23T21:55:37+0000	0	3	3
109971182359978_587593061264452	link	Ecuador _City of Knowledge_ update.	2013-04-23T21:53:10+0000	0	0	0
109971182359978_587591641264594	link	Enterprise Gamification - Exploiting People by Letting Them Have Fun__WHEN: Thursday_ April 25_ 2013 -- program from 5:00-6:00pm_ followed by networking until 6:30pm_  _HOW: _attend in person (free): http://www.parc.com/util/map.html_watch or search videos online (Flash-enabled browsers):  www.parc.com/forum_watch or embed videos (mobile devices): www.slideshare.net/parcinc_follow us on Twitter and share your tweets: @parcinc #PARCForum  _SHARE: bit.ly/UAg75z _  _WHAT:	2013-04-23T21:47:05+0000	0	1	1
109971182359978_587588931264865	link	Seed Forum event - Nordic startups pitching for investors on May 2nd in San Francisco_ Thu_ May. 2_ 2013_ 5:30 p.m. - 8:30 p.m. US/Pacific_http://siliconvikings.com/events/206/	2013-04-23T21:34:10+0000	0	0	0
109971182359978_587578414599250	link	FEATURE EVENT: TiE SV Hosts Indo-U.S. S&T Endowment Joint Panel Meeting _Free Event for Pre-Registered _https://s08.123signup.com/servlet/SignUpMember?PG=17291182300&P=172911911426335200__Friday_ April 26_ 2013 | 6:00PM- 9:00PM _TiE Conference Center_ Santa Clara __TiE Silicon Valley is pleased to invite all TiE members and guests to the Indo-US Science and Technology Endowment joint Meeting on April 26th_ 2013. This panel will address a multitude of programs and initiatives that are being set in place between both government parties to aid entrepreneurial ambitions in science and technology.	2013-04-23T20:57:15+0000	0	0	0
109971182359978_587485041275254	link		2013-04-23T16:02:12+0000	0	2	2
109971182359978_587480084609083	link	Chartboost_ launched by a Barcelona couple_ is growing fast in Silicon Valley and expanding into Europe with its next-gen mobile ad network_ showing that Europeans can leverage Silicon Valley to launch startups in both regions.  http://techcrunch.com/2013/04/23/chartboost-europe/ via @techcrunch	2013-04-23T15:48:21+0000	0	1	1
109971182359978_587478827942542	link	Fair Trade is a rapidly growing $6 billion market.  Smartphones can enable growers to earn more profits so entrepreneurs need to provide useful_ new mobile services.   http://bloom.bg/uoho43 via @BloombergNews	2013-04-23T15:45:10+0000	0	2	2
109971182359978_587460797944345	link	_Follow Your Passion_ Turns Out To Be Terrible Advice http://www.businessinsider.com/interview--author-cal-newport-on-how-you-can-become-an-expert-and-why-you-should-not-follow-your-passion-2013-4 via @bi_contributors.  __Highlights:  _When I talk about the habits of the craftsman mindset_ it’s really the habits of deliberate practice._  _My advice is to abandon the passion mindset which asks “What does this job offer me? Am I happy with this job? Is it giving me everything I want?” Shift from that mindset to Steve Martin’s mindset_ which is “What am I offering the world? How valuable am I?_	2013-04-23T14:54:50+0000	2	2	4
109971182359978_587419671281791	link	{via Ohyrus Inc.}	2013-04-23T13:19:18+0000	0	0	0
109971182359978_587332154623876	link		2013-04-23T07:30:23+0000	0	0	0
109971182359978_587307901292968	link	Mediterranean countries to fight « Brain Drain » through entrepreneurship :  http://rfi.my/XN8OZL.  __Strengths:  untapped talent_ research universities and institutes_ large markets_ __Weaknesses: sluggish growth_ business angels/mentors_ venture capital_ entrepreneurial spirit_ bureaucracy_ corruption_ competitive intelligence_ business networking.	2013-04-23T05:17:46+0000	2	4	6
109971182359978_587306287959796	link	Venture Funding Slows as VC Industry Contracts_ & Top 10 Deals List | Xconomy http://www.xconomy.com/national/2013/04/19/venture-funding-slows-as-vc-industry-contracts-top-10-deals-list/ via @xconomy	2013-04-23T05:09:25+0000	1	2	3
109971182359978_587305734626518	link	50 Lessons I_ve Learned as an Entrepreneur http://adweek.it/17rLAcZ	2013-04-23T05:06:58+0000	0	0	0
109971182359978_587304857959939	link	Federal budget cutbacks (sequestrations) are stimulating new incubators in Washington D.c.  Tech incubator lands more than 75 start-ups in eight weeks_ piquing real estate interest - Washington Post http://www.washingtonpost.com/business/capitalbusiness/tech-incubator-lands-more-than-75-start-ups-in-eight-weeks-piquing-real-estate-	2013-04-23T05:03:13+0000	0	1	1
109971182359978_587303177960107	link	Montreal Aims to Be The New Hotbed Of Student Startup Activity. http://onforb.es/11DRCDW	2013-04-23T04:56:32+0000	1	2	3
109971182359978_587303521293406	link	London Tech Scene Overflows Into _Clockwork Orange_ due to rising rents and office shortages.  http://www.businessweek.com/news/2013-04-22/londons-tech-scene-overflows-into-land-of-clockwork-orange via @BW	2013-04-23T04:58:02+0000	0	0	0
109971182359978_587301581293600	link	Infographic: Berlin’s startup hype in numbers http://venturevillage.eu/infographic-berlin-startup	2013-04-23T04:48:23+0000	0	1	1
109971182359978_587298484627243	link	Make sure to listen in and tell your friends to hear this amazing guest.	2013-04-23T04:33:40+0000	0	1	1
109971182359978_587294301294328	link	Milestones for raising $1 million in VC funding.  http://techcrunch.com/2013/04/22/want-to-raise-a-million-bucks-heres-what-youll-need/ via @techcrunch	2013-04-23T04:12:19+0000	0	1	1
109971182359978_587288211294937	status	Greetings!_My name is Francisco. I live in Niterói_ Rio de Janeiro. I was born and raised in this city. _I’m omnicurious and  passionate about learning_ reading and problem-solving. I love hard work. Resilience_ love_ kindness_ compassion and understanding_ trust_ respect and a growth mindset are among values I cherish the most.  It’s important to be brave and bold also_ I feel. I also believe in the huge power of ideas to change the world. And as Brené Brown is used to saying_ vulnerability is the birthplace for growth. So those are also fierce beliefs I hold as of the essence to a wholesome and creative life.__Sincerely__Francisco Costa Dutra Barreto	2013-04-23T03:41:19+0000	2	4	6
109971182359978_587288027961622	link	Welcome_ new members!  Please introduce yourselves and any interesting startup news in your region.  See our Deals page: https://www.facebook.com/SiliconValleyGlobalNetwork_Our blog: http://svgnetwork.com	2013-04-23T03:40:44+0000	0	0	0
