id	type	message	created_time	comments	likes	commentsandlikes
373029202732392_479639252071386	status	http://vimeo.com/57217398	2013-01-21T16:24:51+0000	2	1	3
373029202732392_477878328914145	status	http://www.youtube.com/watch?v=wEJUQJ4kfAE	2013-01-17T18:42:23+0000	1	1	2
373029202732392_479638195404825	status		2013-01-21T16:22:06+0000	0	1	1
373029202732392_477495645619080	status		2013-01-16T19:36:54+0000	0	5	5
373029202732392_476677732367538	status		2013-01-14T20:26:44+0000	0	0	0
373029202732392_476212672414044	status	Jamaican soundsystem history...	2013-01-13T15:13:14+0000	0	5	5
373029202732392_474123909289587	status		2013-01-08T02:11:03+0000	0	0	0
373029202732392_474070195961625	status		2013-01-07T22:56:46+0000	1	2	3
373029202732392_471483809553597	status		2013-01-01T15:28:09+0000	0	0	0
373029202732392_469466609755317	status		2012-12-27T19:42:28+0000	2	2	4
373029202732392_471173429584635	status	http://bme.usc.edu/assets/001/43663.pdf	2012-12-31T22:46:43+0000	2	0	2
373029202732392_469724456396199	link		2012-12-28T11:53:27+0000	1	0	1
373029202732392_470338389668139	status		2012-12-29T22:53:46+0000	0	0	0
373029202732392_469850083050303	status	Elis Regina_ Wilson Simonal_ Roberto Carlos_ Agnaldo Timóteo_ Clara Nunes_ Wanderley Cardoso e Rosemary.	2012-12-28T18:17:12+0000	0	2	2
373029202732392_469462669755711	status		2012-12-27T19:31:13+0000	0	2	2
373029202732392_469124179789560	status		2012-12-27T01:23:01+0000	0	2	2
373029202732392_469040426464602	status		2012-12-26T21:05:48+0000	0	2	2
373029202732392_468882126480432	link	http://diasdemusicaelectroacustica.blogspot.pt/2012/12/dias-de-musica-electroacustica-11.html	2012-12-26T12:52:30+0000	0	2	2
373029202732392_467815493253762	status		2012-12-23T21:21:55+0000	0	0	0
373029202732392_467093773325934	status		2012-12-22T03:29:41+0000	2	2	4
373029202732392_467229943312317	video	rsrs...ótimo!	2012-12-22T14:41:24+0000	0	0	0
373029202732392_466954666673178	status		2012-12-21T20:06:42+0000	1	3	4
373029202732392_466903356678309	status	Paul Laffoley_s Cosmophonon	2012-12-21T17:18:32+0000	0	0	0
373029202732392_461107820591196	video	https://www.youtube.com/watch?v=9yiqJpGHoXs	2012-12-06T13:21:14+0000	1	0	1
373029202732392_465840133451298	status	Deleuze... via Ana Godoy_La cuestión sería saber en qué consiste este tiempo no pulsado_ este tiempo flotante_ casi lo que Proust llamaba “un poco de tiempo en estado puro”. El primer rasgo de este tiempo_ el más evidente_ es que se trata de una duración_ es decir_ de un tiempo liberado de la medida_ sea regular o irregular. Un tiempo no pulsado nos pone_ pues_ en presencia de una multiplicidad de duraciones heterócronas_ cualitativas_ no coincidentes_ no comunicantes: no se camina siguiendo un compás_ así como no se nada o vuela siguiendo un compás. El problema entonces es cómo estas duraciones van a poder articularse_ ya que están privadas de antemano de la solución clásica_ muy generalizada_ que consiste en confiar a la mente el cuidado de imponer un compás o una cadencia métrica común a estas duraciones vitales. Puesto que ya no se puede recurrir a esta solución homogénea_ es necesario producir una articulación en el interior entre estos ri_tmos y estas duraciones. Está el caso de los biólogos: cuando estudian los ritmos vitales de periodos de 24 horas renuncian a articularlos conforme a un patrón común_ por muy complejo que sea_ o a una secuencia de procesos_ sino que invocan lo que ellos llaman una población de osciladores moleculares_ de moléculas oscilantes acopladas_ que aseguran la comunicación de ritmos o la transritmicidad. Ahora bien_ no es una metáfora hablar en música de moléculas sonoras acopladas según razas o grupos que aseguran esta comunicación interna de las duraciones heterogéneas. Será posible todo un devenir molecular de la música —que no está ligado únicamente a la música electrónica—_ aunque un mismo tipo de elementos atraviese sistemas heterogéneos. Este descubrimiento de las moléculas sonoras_ en lugar de notas y tonos puros_ es muy importante en música y se hace de manera muy clara siguiendo tal o cual comportamiento. Por ejemplo_ los ritmos no retrogradables de Messiaen. En pocas palabras_ un tiempo no pulsado es un tiempo hecho de duraciones heterogéneas_ cuyas relaciones descansan sobre una población molecular y no sobre una forma métrica unificante. (...)	2012-12-19T01:04:24+0000	1	1	2
373029202732392_465901743445137	status	The role of the prompter_ beyond the immediate effect of specific cues on the music_ serves also to nudge aside the musicians’ egos. By allowing another person to plant expressive cues in their minds in the midst of performance_ the members of So Percussion effectively relinquish the driver’s seat usually assumed to be so central to the act of interpretation.	2012-12-19T05:47:23+0000	2	1	3
373029202732392_465661450135833	status	Some years ago while travelling in a bus in Nepal it became clear to me how the perfect music should be. It was a very strong experience. We were driving through a valley at quite low altitude_ maybe four to five hundred meters. In that area the landscape was very fertile. There were rice fields_ water buffalos_ children_ trees_ parrots and colourful villages full of vibrant life. Behind all of that one could see the mountains standing seven_ eight thousand meters high_ an inhospitable zone where no one can live. They appeared to be a symbol of eternity and with their shining snow peaks_ also of purity. These two things side by side_ colourful life and the eternal pure and unreachable_ sometimes one dominating_ sometimes the other_ struck me to be the image of perfect music. The two opposites complemented one another; the fields would not have been so interesting without the mountains_ and the mountains without the fields simply too cold. In my music I intend to have both of these elements present_ the love of life_s emotions and this dimension of the eternal_ unreachable. Music which emphasizes only one of these aspects becomes either too sweet or too cold. The perfect balance of course_ will appear for each listener to be in another place.	2012-12-18T14:43:08+0000	0	2	2
373029202732392_465483923486919	status		2012-12-18T01:13:45+0000	0	0	0
373029202732392_465277163507595	status		2012-12-17T15:12:08+0000	2	1	3
373029202732392_464275893607722	status		2012-12-15T00:35:05+0000	0	1	1
373029202732392_463926526975992	status		2012-12-14T01:11:05+0000	1	1	2
373029202732392_463583480343630	status		2012-12-13T00:50:22+0000	4	0	4
373029202732392_463489090353069	video	http://vimeo.com/52711779	2012-12-12T19:20:03+0000	0	2	2
373029202732392_462563933778918	link		2012-12-10T10:32:35+0000	3	2	5
373029202732392_463387333696578	link		2012-12-12T14:59:22+0000	0	2	2
373029202732392_463347923700519	link	finetanks.com/gil70/_depois de muito tempo|trampo_finalmente conseguimos ter uma versão online funcional_da nossa instalação para a exposição gil 70_em exibição no itaú cultural até fevereiro	2012-12-12T12:48:33+0000	0	4	4
373029202732392_463163173718994	status		2012-12-11T22:15:54+0000	1	2	3
373029202732392_462418443793467	status	http://www.youtube.com/watch?v=h37hCdB86BM	2012-12-09T23:55:36+0000	3	0	3
373029202732392_461550483880263	video	https://www.youtube.com/watch?v=ARPjviLD09c	2012-12-07T17:38:36+0000	2	2	4
373029202732392_462570310444947	status	I have spent several years in academia. All many of them really knew or cared about_ apart from their specialist areas_ was food_ gambling and travel. How is it that so many people with very sharp minds can somehow remain so oddly superficial? What gives one such an unmistakeable impression of knowledge sunk so shallow? These people don_t listen so easily.	2012-12-10T11:05:02+0000	2	0	2
373029202732392_461497507218894	status		2012-12-07T14:50:35+0000	2	2	4
373029202732392_461414090560569	link	http://mosaicages.blogspot.com.br/search?updated-max=2012-08-07T00:16:00-07:00&max-results=1&start=5&by-date=false__gil em 73 na poli	2012-12-07T09:40:23+0000	0	1	1
373029202732392_461160373919274	video	http://www.youtube.com/watch?v=7uf1TRbVri0	2012-12-06T15:43:05+0000	1	1	2
373029202732392_460940993941212	status		2012-12-06T01:15:30+0000	0	1	1
373029202732392_460662013969110	status		2012-12-05T09:23:49+0000	2	2	4
373029202732392_460166497351995	video	BUUUUURRRP!	2012-12-04T00:48:28+0000	0	1	1
373029202732392_460116647356980	status		2012-12-03T21:30:30+0000	0	2	2
373029202732392_460079317360713	status	é...	2012-12-03T19:50:45+0000	0	5	5
373029202732392_459607434074568	status		2012-12-02T15:33:45+0000	1	2	3
373029202732392_459818940720084	status		2012-12-03T03:15:46+0000	1	0	1
373029202732392_459804920721486	link	I recently started production on a new podcast called _Everything Sounds_ that focuses on the role of sound in art_ culture_ and history. Feel free to listen at http://everythingsounds.org	2012-12-03T02:03:50+0000	0	1	1
373029202732392_459779504057361	status	http://auricultura.tumblr.com atualizado	2012-12-03T00:01:49+0000	0	3	3
373029202732392_459628444072467	link		2012-12-02T16:25:44+0000	3	0	3
373029202732392_452603758108269	status	Kafka-Fragmente é composto de 40 canções_ divididas em quatro partes. Muitas das canções não duram mais que um minuto_ no entanto há uma desproporcionalmente longa. Com mais de 7 minutos ocupando toda a segunda parte_ é exatamente _Der wahre weg_ (o caminho verdadeiro). Se ela chama atenção por sua duração e por sua posição formal privilegiada na obra_ seu subtítulo não é menos notável: _Homenagem-mensagem a Pierre Boulez_.	2012-11-12T16:38:34+0000	6	6	12
373029202732392_445546948813950	status	Princípios da Música Universal segundo Hermeto Pascoal	2012-10-24T09:35:15+0000	1	8	9
373029202732392_447163398652305	status		2012-10-28T23:17:56+0000	2	1	3
373029202732392_458494637519181	video		2012-11-29T12:50:23+0000	1	0	1
373029202732392_459748780727100	status		2012-12-02T22:09:23+0000	0	1	1
373029202732392_441401012561877	video	Batuque RosTuva é uma mistura de instrumentos_ com uma técnica de canto dos _throat singers_ ( canto de garganta_ Cantodifônico ou canto dos harmónicos).__Por eu escutar e pesquisar musica étnica_ uma técnica de canto dos _throat singers ou Tuva”_ popular na Ásia Central de onde vem sua origem entre mongóis (Mongólia) e tuvanos (República de Tuva)_ me chamou atenção por uma única pessoa conseguir extrair de dois ou mais sons simultâneos_ em que ao manipular os espaços da cavidade bucal ressalta os graves da garganta e produzir melodias agudas como flautas com os harmônicos da própria voz. Em certas culturas_ é usado para a meditação .__A imitação humana dos sons da natureza é tida como a origem do canto difônico_ Batuque Ros Tuva é uma experiência sonora que tenta imitar esse canto dos Throat singers digitalmente_ é o resultado de como a cultura digital conduz a descobertas sonoras e culturais fazendo a ponte para uma tradução intersemiótica entre diferentes etnias e transformar essas influências em um“novo produto” a partir dos fluxos de informação em rede_ por se tratar de uma cultura distante da minha_ a internet é um campo de pesquisa.__Os instrumentos são: _Batuque de violão virado ao contrario_ minhas chaves de casa_ uma gaita em Ré_ som do metronomo ligado_ um loop de arpejos no violão acompanhando o ritmo do batuque e minha voz.__Os recursos digitais vem como fluxos de informações_ já que se trata de uma gravação quase 100% acústica e o computador é mais um meio onde modifico apenas alguns parâmetros de efeitos como delay. Em práticas ao-vivo torna-se um uma experiência ritualista que conduz a novos planos de escuta e de emissão vocal transfigurado por parâmetros Digitais.__http://soundcloud.com/ronaldoros/batuque-ros-tuva-1	2012-10-12T10:53:49+0000	3	3	6
373029202732392_438477229520922	video	Não é apenas sobre jazz_ é sobre imrpovisação no geral. _ http://youtu.be/Un3p614XExc	2012-10-04T02:51:01+0000	1	2	3
373029202732392_434832503218728	video	http://www.youtube.com/watch?v=CcFlL1Vxrxg	2012-09-23T05:20:38+0000	2	0	2
373029202732392_459690437399601	video	My set yesterday...__http://www.mixcloud.com/zandozcorp/am8-zandoz-corp-qita-gazzah-dj-set-microfestival-macroestereo-20-sao-paulo-1212/	2012-12-02T19:27:46+0000	0	0	0
373029202732392_433086803393298	status		2012-09-17T19:42:54+0000	1	2	3
373029202732392_459617810740197	status		2012-12-02T15:58:21+0000	1	0	1
373029202732392_459212417447403	status		2012-12-01T15:01:37+0000	1	2	3
373029202732392_459086200793358	status		2012-12-01T04:12:22+0000	3	0	3
373029202732392_459065364128775	status		2012-12-01T02:17:06+0000	7	0	7
373029202732392_459190167449628	status		2012-12-01T13:53:38+0000	4	1	5
373029202732392_458711634164148	status		2012-11-30T00:57:54+0000	1	1	2
373029202732392_459070107461634	video	http://www.youtube.com/watch?v=2kUsGB1nMpE&feature=youtu.be	2012-12-01T02:45:37+0000	2	3	5
373029202732392_459064604128851	status		2012-12-01T02:13:27+0000	0	0	0
373029202732392_458936847474960	link	Compositor argentino. http://ar.myspace.com/pablocetta_Increible!!	2012-11-30T17:51:04+0000	0	0	0
373029202732392_458350070866971	status	_...Sobre Ecad_ já tenho o que falar. Conversei com muitos grupos. O Ecad é um órgão importante_ tem que ser mantido_ tem que ser independente. NÃO HÁ QUEIXAS POR PARTE DOS MÚSICOS MAIS FAMOSOS. EXISTE UM MAR DE QUEIXAS DOS MÚSICOS MENOS CONHECIDOS. O ECAD TEM RAZÃO QUANDO DIZ QUE MUITOS MÚSICOS ESTÃO DECADENTES_ TOCAM MENOS_ E NÃO ACEITAM ISSO. E me fizeram ver que não conseguem ter acesso a tudo_ já que o Brasil é enorme_ não dá para se apropriar de todas as informações sobre onde as músicas são tocadas..._ __Autoria: Marta Suplicy	2012-11-29T00:26:40+0000	1	0	1
373029202732392_456804831021495	status		2012-11-24T13:54:54+0000	2	1	3
373029202732392_456802487688396	status		2012-11-24T13:45:11+0000	0	2	2
373029202732392_456794467689198	status		2012-11-24T13:12:46+0000	3	2	5
373029202732392_456499977718647	status	!!!	2012-11-23T15:48:25+0000	2	3	5
373029202732392_456052164430095	status		2012-11-22T17:19:49+0000	1	3	4
373029202732392_455040944531217	status		2012-11-19T17:16:32+0000	2	0	2
373029202732392_454008111301167	status		2012-11-16T15:13:27+0000	4	0	4
373029202732392_455781084457203	photo	O canto da baleia anômala: _Enquanto o resto de sua espécie se comunica entre 12 e 25Hz_ ela canta em 52Hz (...) Nenhuma outra baleia consegue ouvi-la._	2012-11-21T21:15:51+0000	1	0	1
373029202732392_455784767790168	status		2012-11-21T21:31:03+0000	1	1	2
373029202732392_454760507892594	status		2012-11-18T20:48:57+0000	1	2	3
373029202732392_454752281226750	status		2012-11-18T20:21:25+0000	1	0	1
373029202732392_454054954629816	status		2012-11-16T18:15:43+0000	0	2	2
373029202732392_453823231319655	video	15 de novembro de 1980__http://www.youtube.com/watch?v=ODsXClNTm2E&feature=related	2012-11-16T00:14:00+0000	1	3	4
373029202732392_453768811325097	status		2012-11-15T20:55:26+0000	1	4	5
373029202732392_453368288031816	link		2012-11-14T19:49:44+0000	4	0	4
373029202732392_453027468065898	link	Tsonami Sound Art Festival_ Valparaíso Chile	2012-11-13T20:08:02+0000	1	0	1
373029202732392_453240368044608	link	http://www.lacan.com/symptom11/?p=51	2012-11-14T12:35:53+0000	2	0	2
373029202732392_452910521410926	status		2012-11-13T12:59:28+0000	0	2	2
373029202732392_452709951430983	status	http://people.duke.edu/~azomorod/dastgah.html	2012-11-12T23:15:38+0000	3	0	3
373029202732392_452375721464406	status		2012-11-12T01:31:33+0000	0	2	2
373029202732392_445541825481129	status		2012-10-24T09:09:47+0000	3	1	4
373029202732392_452078681494110	status		2012-11-11T04:26:09+0000	0	0	0
373029202732392_452021754833136	status		2012-11-10T23:31:19+0000	1	1	2
373029202732392_451707921531186	video		2012-11-10T00:11:43+0000	0	1	1
373029202732392_451690594866252	status		2012-11-09T22:52:57+0000	0	3	3
373029202732392_447848848583760	status	_O grau de risco contido na hipótese implica em que ela nem será testada em pesquisa científica pura. Mas a prática musical vai comprová-la_ isto é: se a hipótese não atingir_ aqui_ um bom desfecho pela verificação_ resta-lhe a possibilidade de exploração como mote para o veículo de expressão que me importa mais: a composição musical. O que ocorrerá daqui para diante é fruto de uma pesquisa cuja comprovação se dará somente_ e convincentemente_ pela música. (...) Este trabalho pretende desmistificar o que para muitos é penoso e intransmissível: a composição de uma peça musical_ que_ no caso presente_ sofre do agravante de pertencer a um gênero (o da eletroacústica) supostamente mais _difícil__ porque mais _técnico__ o que de fato não é. Mas atenção: neste caminho tortuoso a explicação poderá mistificar os mais incautos pelo motivo que tanto se tornou comum no mundo da pesquisa: nem tudo é verdade! _ (Rodolfo Caesar - Circulos Ceifados )	2012-10-30T18:46:46+0000	3	2	5
373029202732392_451313808237264	status		2012-11-08T22:05:07+0000	0	0	0
373029202732392_450399138328731	link		2012-11-06T15:30:51+0000	0	0	0
373029202732392_450374938331151	photo		2012-11-06T14:02:37+0000	0	0	0
373029202732392_450146381687340	video	http://youtu.be/89idpkl2ZlQ	2012-11-06T02:17:00+0000	0	1	1
373029202732392_449976311704347	video	http://www.youtube.com/watch?v=wkyGQnZNLYY	2012-11-05T16:53:50+0000	0	1	1
373029202732392_448472115188100	video	http://youtu.be/vkUecXJ4Muw	2012-11-01T15:22:32+0000	1	1	2
373029202732392_448489328519712	photo	oficina umbrellaphone_ energia do vento plus música.	2012-11-01T16:16:05+0000	0	0	0
373029202732392_448146965220615	status		2012-10-31T15:58:17+0000	0	2	2
373029202732392_448146098554035	status		2012-10-31T15:55:36+0000	0	0	0
373029202732392_447609075274404	video	Dança devagar...	2012-10-30T04:21:33+0000	0	0	0
373029202732392_447130735322238	photo		2012-10-28T21:19:37+0000	0	0	0
373029202732392_447089665326345	status		2012-10-28T19:05:48+0000	0	0	0
373029202732392_446699488698696	video	http://www.youtube.com/watch?v=V-roXj8UBIA	2012-10-27T18:34:38+0000	0	0	0
373029202732392_446660835369228	status		2012-10-27T16:26:27+0000	0	4	4
373029202732392_440206459347999	video		2012-10-08T23:41:02+0000	1	0	1
373029202732392_446189195416392	status		2012-10-26T07:27:20+0000	2	3	5
373029202732392_445545678814077	status		2012-10-24T09:26:11+0000	4	0	4
373029202732392_446183978750247	status		2012-10-26T06:52:26+0000	2	2	4
373029202732392_446188638749781	status		2012-10-26T07:23:24+0000	0	1	1
373029202732392_446159112086067	status		2012-10-26T04:17:21+0000	1	2	3
373029202732392_445566978811947	video	http://www.youtube.com/watch?v=YPPX53D6xew	2012-10-24T11:06:14+0000	0	2	2
373029202732392_445470685488243	video	http://www.youtube.com/watch?v=3zBzardEmyQ	2012-10-24T02:49:42+0000	5	0	5
373029202732392_445466612155317	status		2012-10-24T02:28:25+0000	5	2	7
373029202732392_445552305480081	video	a homenageante saiu ao homenageado...	2012-10-24T10:05:19+0000	3	0	3
373029202732392_445458752156103	status		2012-10-24T01:50:51+0000	1	0	1
373029202732392_445540138814631	status	Immersion Into Noise	2012-10-24T08:59:19+0000	2	2	4
373029202732392_445086885526623	status		2012-10-23T02:01:59+0000	0	1	1
373029202732392_444912962210682	status	http://www.mlahanas.de/Greeks/Mythology/Linus.html_http://en.wikipedia.org/wiki/Linus_%28mythology%29	2012-10-22T18:00:04+0000	0	1	1
373029202732392_444679488900696	video	Atahualpa <3_http://www.youtube.com/watch?v=FBLPF0LX8mQ	2012-10-22T01:47:02+0000	2	0	2
373029202732392_444037665631545	status		2012-10-20T03:45:32+0000	0	3	3
373029202732392_443378302364148	link	corporação da linguagem	2012-10-18T05:33:29+0000	1	1	2
373029202732392_438599276175384	link	_Não buscamos uma legitimação_ mas sim não perder de vista o atual estado da arte. Para além do revisionismo_ que sempre elege seus heróis_ buscamos apontar pontos de ação criativa que geram condições para que as questões continuem atuais__ganhem adeptos_ sejam expostas_ extrapoladas em novas formas de sensibilidade. Tudo vai virar arte pra vender souvenir_ mas são os gestos de resistência cotidiana por uma cultura livre e de cultivo coletivo que nos importam. O caso local só serve para propiciar uma soma de camada de leitura à rede dos acontecimentos. Você também está no ab_ismo._ --> http://www.oelefantedemarfim.cc/	2012-10-04T13:01:33+0000	2	8	10
373029202732392_442892712412707	status	_O desenvolvimento _serial_ dos anos cinquenta se baseava essencialmente na escritura criando o fenômeno;_o rigor do aparelho técnico devia assegurar implicitamente a validade estética._Experimenta-se de fato uma fascinação nesta tentativa de despersonificar a linguagem_ de permitir desenrolar num contexto determinista um certo número de funções e delimitar o papel do compositor a um registrar de resultados_ um verificador de funcionamento: a escritura não é mais intermediária na ação__mas o seu motor(...)_Forçam-se as categorias mais distintas a se corresponderem_ os processos passam de um componente ao outro_sem mudar portanto a sua natureza_ manifestando uma irresistível propensão a unificação._Em face a profunda ingenuidade desta tentativa_ o mundo da percepção resiste_ele não se deixa reduzir a combinação sistemática de um certo numero de planos._ (Boulez 1989:301)	2012-10-16T19:28:32+0000	3	4	7
373029202732392_443222609046384	status		2012-10-17T19:01:11+0000	0	1	1
