id	type	message	created_time	comments	likes	commentsandlikes
264044860368840_349906125116046	status		2013-03-22T21:14:20+0000	0	0	0
264044860368840_349867571786568	link	www.bionicaarquitectos.com_Architecture for a better world...more integrated with Nature...	2013-03-22T18:42:04+0000	0	3	3
264044860368840_349855481787777	link		2013-03-22T17:51:51+0000	0	0	0
264044860368840_349754925131166	link	Please watch my slideshow containing photos of our various social projects for children_youth men and women and NGOs in Madurai_Tamilnadu_India._http://www.flickr.com//photos/gswc/show/__Thank you for watching!	2013-03-22T11:01:01+0000	0	1	1
264044860368840_349745141798811	link	Innovating in crisis management with p2p and technology http://ht.ly/jjppb #crisis #p2p #technology #BigData	2013-03-22T10:00:09+0000	0	4	4
264044860368840_349444011828924	link	It is a proud moment for me to share this URL  http://www.naturesvoice-ourchoice.org/students-give-water-a-voice.html   from the website of Nature_s Voice-Our Choice_USA_ which contains information on our children under our _Children_s rights through artwork project_ giving water a voice  at the world water day International poster contests 2008 and 2009   organised by the Nature_s Voice-Our Choice_USA. Five children from our project were selected as International poster contest winners at the 2008 poster contest  and three children at the  2009 International poster contest.You may please check out the  video in the URL to see our children at artwork. Please click on “Students awards and recognition” to view our web album about the  award distribution function organised by Goodwill Social Work Centre_Madurai_India.__Become a partner of Goodwill Social Work Centre and support our cause for promoting the right to water among children and local communities in India.__Dr.J.Christopher Daniel_Ph.D_Executive Director_Goodwill Social Work Centre_Madurai_India	2013-03-21T10:59:02+0000	1	2	3
264044860368840_349702805136378	status		2013-03-22T06:24:42+0000	0	1	1
264044860368840_349676111805714	link	_Introducing Goodwill Social Work Centre_Madurai_India-BECOME A PARTNER___Goodwill Social Work Centre is an Indian Non-governmental organisation registered as a Society/Charity under the Tamilnadu Societies Registration Act 27 of 1975_ Government of Tamilnadu {India} and Foreign Contribution (Regulations) Act 1976_ Ministry of Home Affairs_ Government of India in order to be eligible to receive donations from International funding organisations_ Corporares_individual donors and philanthropists. Our Society_s Registration number is: 112/1981 and our FCRA number is 075940124. It is duly registered under section 12-A {b} of the Income Tax Act 1961.__Please visit us on the web at : http://www.goodwillsocialworkcentre.org/_and watch our video on youtube at : http://www.youtube.com/watch?v=uhkVeoo5mQE .__Since its inception our organisation has been working in the areas of children_s rights_ children’s rights through artwork_ Children’s environmental health rights_ humanitarian aid_ Intensive family preservation of dysfunctional families_ Youth and women development_ non-formal employment training for youth_ community technology services_ environment education and action_ social research__ NGO capacity building and networking and NGO consultancy. GOODWILL is highly professional in its approach and its methods are underpinned by a strong academic research ethos. Highly impressed by the professionalism in GOODWILL’s governance and management of programmes_the Global Links Initiative(www.glinet.org) _a registered company and a charity in the United Kingdom has entered into a partnership agreement with GOODWILL on 6th October 2007 to work together to provide services and capacity building programmes for GLI Networkers in Tamilnadu_India.__One of our achievements is that organisation has been declared as one of the four winners of “Panda IT Aid”_ Panda Software International_ Spain(http://www.pandasoftware.com/). The other organisations are Save the Children (with a pan-European project)_Spain_ Fundación Braille (Uruguay) and Paideia (Paraguay). These four winning projects were selected from 15 finalists through a vote held among all the employees of the Panda Group across 56 countries. In a previous phase_ the selection committee had selected the fifteen finalist initiatives from the more than 130 projects presented in this first edition of Panda IT Aid. GOODWILL has received a cash award and Panda Software solutions for the Community Technology centres created in Madurai_India. __You are invited to watch our slide show at : _http://www.slideshare.net/drchristopherdaniel1/panda-software-international-spain-presents-international-solidarity-initiative-panda-it-aid-2006to-goodwill-social-work-centre-madurai-india __You are invited to partner with us and support our causes! Thank you very much.__Dr.J.Christopher Daniel_M.A._Ph.D_Executive Director_Goodwill social work centre_No:5_South street Extension_Singarayar colony_Madurai-625002_India_Email:chriskan@satyam.net.in_Website:http://www.goodwillsocialworkcentre.org/_Telephone:+91 0452 2531175	2013-03-22T03:16:07+0000	0	1	1
264044860368840_349617215144937	status		2013-03-21T23:47:33+0000	0	2	2
264044860368840_349614761811849	status	I think this essay describes a much needed organization_Please like to encourage me to write more	2013-03-21T23:34:48+0000	0	2	2
264044860368840_349587815147877	video	Barriers must go...!	2013-03-21T21:11:01+0000	0	3	3
264044860368840_349456088494383	link	New book on collaborative economy and commons . . .	2013-03-21T11:35:24+0000	2	5	7
264044860368840_349395275167131	link	I invite you to read my blog posts at : http://protectingchildrenshumanrights.blogspot.in/	2013-03-21T05:05:55+0000	0	2	2
264044860368840_349394928500499	link	Please check out my link: https://plus.google.com/photos/105970981309755050824/albums/5082592291991565073?banner=pwa_to watch photos of our Community Technology Services project for children_youth and young women in low and moderate income communities supported by Panda Software International_Spain.This is a Panda IT Aid award winning project presented to Goodwill Social Work Centre_Madurai_India in 2006.__You are most welcome to partner with us for replicating the project and support our cause for providing digital learning opportunities for children_youth and young women in low and moderate income communities in India. Thank you for watching!__Dr.J.Christopher Daniel_Ph.D_Executive Director_Goodwill Social Work Centre_Madurai_India _http://about.me/dr.christopherdaniel_http://www.goodwillsocialworkcentre.org	2013-03-21T05:03:09+0000	0	1	1
264044860368840_349394551833870	link	I invite you to read my article titled _Ethical aberration in using children for  endorsing consumer products-A cross cultural study_ published in the book _Monitoring Children_s Rights_(Page 817-822) edited by Eugeen Verhellen and published by Kluwer Law International_The Hague_The Netherlands_1996.Please check out: _http://books.google.co.in/books?id=bH33Fgq14AMC&lpg=PA817&ots=VMX9FKmAP_&dq=Ethical%20aberration%20using%20children&pg=PA817#v=onepage&q=Ethical%20aberration%20using%20children&f=false__Thank you very much for reading!_Prof.Dr.J.Christopher Daniel_Ph.D_Executive Director_Goodwill Social Work Centre_Madurai_India _http://about.me/dr.christopherdaniel_http://www.goodwillsocialworkcentre.org	2013-03-21T05:00:28+0000	0	1	1
264044860368840_349263215180337	status	Thank you!Thank you! my great friend for adding me!	2013-03-20T17:15:48+0000	1	1	2
264044860368840_349263758513616	link	Charles Batte always inspires me_ He won in _Your Big Year Competition 2012_ which has seen him travel around the world in 1 year_ I have registered for the same competition too in 2013 & i wish to encourage all my friends to try it out on http://worldmerit.org/your-big-year You can use 1443 as your referal ID. Thanks	2013-03-20T17:18:19+0000	1	2	3
264044860368840_349203615186297	video	Master Bridge Builder Nadine Hack is giving a great talk on how to build cross sectorial partnerships. Its awsome!	2013-03-20T12:32:49+0000	1	11	12
264044860368840_349207401852585	status	Please Like PIC for 1 vote and also share in your Network  ! ! ! Thanks	2013-03-20T12:52:17+0000	0	1	1
264044860368840_349187635187895	link	Tracking global innovation   . . .	2013-03-20T11:03:39+0000	1	9	10
264044860368840_349114661861859	status		2013-03-20T04:01:03+0000	1	6	7
264044860368840_349068635199795	status	via Jonny Jonny Moonshine__hey anybody in this room that wants to surely camp with the gypsies please message me and or join the other group room or i add you peace 135 days til we leave for bman	2013-03-19T23:41:56+0000	1	1	2
264044860368840_348856091887716	status	Any body our there working on properties on properties of piezo materials. Please mail at maddy.tulankar@gmail.com	2013-03-19T13:55:10+0000	2	0	2
264044860368840_348187868621205	link	Become a good listener! Something we are developing here in the L-B talks! __Two way communication!	2013-03-17T11:27:15+0000	1	15	16
264044860368840_348648398575152	video	Support 100% sustainable workplaces of the future http://ht.ly/jbaNT	2013-03-18T20:05:38+0000	1	3	4
264044860368840_348825115224147	status	http://opensourceecology.org/	2013-03-19T11:51:26+0000	3	4	7
264044860368840_348866091886716	status		2013-03-19T14:34:51+0000	1	6	7
264044860368840_348855618554430	photo	This night of March 18/2013 is the completion of the SE Outreach Accelerator Social Entrepreneurship Training Program in Sweden/Stockholm_ giving my final presentation and receiving a Diploma in Social Entrepreneurship. Also standing with my Mentor  Therese and the founder of the non-violence campaign in the world_ this is what change bring to every one who want to make a difference in their own community.	2013-03-19T13:53:59+0000	0	4	4
264044860368840_348826008557391	status	Read the full article at iAchieve Blog | http://bit.ly/iAGBlog	2013-03-19T11:54:49+0000	0	2	2
264044860368840_348357751937550	link	*superspecial* pls share!! Artwork Call : _HEROES_ for June issue of RevolutionArt Mag_ 120_000 subscr_ YL UNESCO teaching tool. http://www.global1.youth-leader.org/2013/03/revolutionart-40-theme-packed-issues-from-water-to-biohazard/	2013-03-17T23:13:17+0000	6	5	11
264044860368840_348768155229843	link	(Am sorry the site is Okey_ you make your donation now) We are crowfunding to provide sustainable education and employment for former child soldiers and women associated with fighting that were mis-used by Politicians and War lords in Liberia as child soldiers. Please help IDEFOCS create a safe environment by donating any amount you have and sharing this with your friends_ family_ class mate and network. Thanks for your donation._http://fundedbyme.com/projects/1681/initiative-to-develop-former-childsoldiers-idefocs/	2013-03-19T06:02:09+0000	0	2	2
264044860368840_348763505230308	status	Hey Guys_ I want to share this Latest Facebook Autoliker Site for increasing likes on your facebook Posts www.officialliker .co.in - i got 200  likes from here	2013-03-19T05:35:21+0000	0	1	1
264044860368840_348758845230774	status	We are Living in a world where people tend to clean their neighbours Clothes_ while their own is dirty. Many often_ we forget to do the right thing before correcting others. We should learn to keep be the example we want to see in other people. We should not talk_ think negative about the other person. For the fact that you know how to do it_ does not mean that the other person can do it too. Grace differs._Remember_ that every material thing we want to or have acquired_ will not leave this earth with us._Do the Right Thing!!_¤Lets help to BUID the NIGERIA of our Dream¤	2013-03-19T04:53:14+0000	0	1	1
264044860368840_347987525307906	photo	My friends Emmanuel Bombardier & Isis Wilkinson are the cofounders of The Intention Call!!!_Today at 3pm Pacific Standard Time_ a Global Shift occurs on Planet Earth. As THOUSANDS of people from around the world come together to focus their Attention onONE Intention for 15 minutes! A FREE gathering for all those wanting to create a lasting impact in their lives while imprinting in the fabric on our Matrix a conscious vibration of LOVE_ ABUNDANCE_ WELL BEING and PEACE!	2013-03-16T18:59:05+0000	1	2	3
264044860368840_348585915248067	link	New featured link with comments. __http://www.respectserendipity.com/?p=736	2013-03-18T15:22:24+0000	0	6	6
264044860368840_348478538592138	status	Loyola University Quinlan Social Enterprise Competition - Deadline April 5_ 2013 ~ Competition Open to All ~__http://www.meetup.com/SE-Alliance-Chicago/events/109788842/	2013-03-18T10:17:34+0000	0	1	1
264044860368840_348474011925924	status		2013-03-18T10:09:07+0000	0	5	5
264044860368840_348349898605002	link	Design Call!! *Very Special* Please share widely	2013-03-17T22:34:32+0000	0	0	0
264044860368840_348271751946150	link	Dear All_ Thank you for your continuous support. We are making a very huge breakthrough with our fundraising on Indiegogo. We currently have 31 days to raise all the funds we need which is $2000. So far we have raised $559. We are encouraging you to help spread the word and also make your donation to help us reach our goal. Please follow this link and contribute your widows mite towards this noble cause._http://www.indiegogo.com/projects/bamboo-center-for-youth-employment/x/2317288	2013-03-17T16:53:50+0000	0	2	2
264044860368840_348217265284932	link		2013-03-17T13:16:15+0000	1	12	13
264044860368840_347944658645526	status	A bit of joy and inspiration for your weekend.	2013-03-16T15:55:32+0000	3	7	10
264044860368840_348219221951403	link	I discover many startups shared at The South by Southwest #SXSW Conferences & Festivals (March 8-17_ 2013) http://t.co/PUalyU9MRr	2013-03-17T13:24:37+0000	0	0	0
264044860368840_348215208618471	status	does anyone know a manufacturing companies in Africa that does plastic molding?	2013-03-17T13:06:37+0000	4	2	6
264044860368840_347830118656980	status	Hope you are doing great.We are actually a research firm based out of India . We are looking for piezo plates  manufacturers with custom specifications. Do let us know can you help us out for the same. We need a regular and a bulk supply minimum 10_000 plates a month. __Following are the details for contact :__email : mandar@letmeknow.in_ph : +917620242581_skype : maddy.tulankar.	2013-03-16T06:01:48+0000	1	1	2
264044860368840_347865368653455	status	Again good news! We can work with Nature! Spread the talk through the world. http://www.youtube.com/watch?v=bmQGR7PC1fA&feature=youtube_gdata_player.	2013-03-16T09:45:58+0000	1	5	6
264044860368840_347749011998424	link	Hi guys! how are you doing? Could you make me a favor?_Like the FB page of my venture and share in your wall one of the photos if you can._THANKS_http://www.facebook.com/winlife.co?fref=ts	2013-03-15T23:36:27+0000	1	3	4
264044860368840_347704305336228	photo	Personality TRANSFORMATION via Personality TRAINING...____SERVICES RENDERED: (Inquire within for rates & details)____1- SAVING Lives __2- SUICIDE Prevention __3- EQUALIZING & Stabilizing Emotional & Psychological Instabilities__4- TRANSFORMING the Personality & the Body__5- DEVELOPING Emotional & Mental Intelligence __6- REFINING & Honing Consciousness __7- BECOMING more Interesting_ Relevant_ Dynamic... __8- QUICKENING the Evolution of the Soul __9- UPGRADING Personal Operating Systems __10- BECOMING more Enlightened_ Evolved & Advanced __11- PERFECTING the Human Being __12- RAISING levels of Consciousness & Awareness __13- and a whole_ whole lot more...____www.facebook.com/PersonalityTransformationSessions	2013-03-15T19:44:56+0000	0	4	4
264044860368840_347621398677852	status	Still time to apply until Sunday for not German resident: __Interested in developing new adult learning experiences? Become an EU-funded Assistant at the Acadamy of Visionautics in Berlin. Learn how to develope_ promote_ test and evaluate adult learning products for social innovation in an international team. Apply till march 16th at http://www.visionautic.org/events/assistantship/_	2013-03-15T14:14:39+0000	0	6	6
264044860368840_347617548678237	status	We are crowfunding to provide sustainable education and employment for former child soldiers and women associated with fighting that were mis-used by Politicians and War lords in Liberia as child soldiers. Please help IDEFOCS create a safe environment by donating any amount you have and sharing this with your friends_ family_ class mate and network. Thanks for your donation.	2013-03-15T13:55:19+0000	0	3	3
264044860368840_347616918678300	link	Initiative to Develop Former ChildSoldiers IDEFOCS_http://fundedbyme.com/projects/1681/init...__Our focus is the Restoration of peace & security in West Africa_ IDEFOCS is a non-profit organization that provides a safe and an enabling environment for Former Child Soldiers and women associated with fighting forces through the provisions of trauma counseling_ technical and vocational skill train...	2013-03-15T13:51:24+0000	0	2	2
264044860368840_346662535440405	video	The first trailer of our documentation about alternative education:__http://www.youtube.com/watch?v=4Ud7SX7ZHdc	2013-03-12T16:09:38+0000	2	7	9
264044860368840_346953455411313	video	Tikitut talk on community-based tourism with George from Siraj Center in Palestine.  You can follow  the meeting here:	2013-03-13T09:25:23+0000	9	8	17
264044860368840_347556882017637	link	We are currently looking for contributors for Generation C Magazine. The new topics include social change_ human rights_ global voices_ new economics and peace/conflict! + photo essays and video! __www.generation-c.org __Also see facebook group: https://www.facebook.com/GenerationCMagazine	2013-03-15T12:30:21+0000	0	3	3
264044860368840_347514672021858	link	_We_re going to win because we have dreams and we_re not afraid to stand by those dreams._	2013-03-15T07:48:54+0000	0	9	9
264044860368840_347315088708483	status	Why would individual (living anywhere) financially contribute (via crowdfunding) to another individual for creating his/her living autonomy?__example : someone wants to build self sustainable vegi farm with wind turbine etc.	2013-03-14T14:15:53+0000	8	3	11
