id	type	message	created_time	comments	likes	commentsandlikes
300422056724092_387026318063665	photo	Covarde como sempre_ mentem e tentam confundir a população ingênua_ que nem imagina as atrocidades que esses monstros são capazes de fazer_ sem pestanejar_ inclusive fuzilar crianças que se rebelam contra suas tiranias e abusos cometidos a título de _treinamento_...__Fora bandidos assassinos e traficantes! Fora com seus protetores LULA e DILMA e demais apátridas mentirosos e asquerosos!	2013-07-14T08:13:04+0000	0	0	0
300422056724092_387007074732256	link	Análise rápida das manifestações em três pontos	2013-07-14T06:19:00+0000	0	1	1
300422056724092_386978868068410	photo		2013-07-14T03:23:08+0000	0	0	0
300422056724092_386949448071352	status	REFLEXÃO: /... O PAÍS SE DIVIDE EM CARNAVAL E FUTEBOL. POR MEIO DA MULTIPLICAÇÃO DE UM OBJETIVO EM COMUM_ MULTIPLIQUE POVO BRASILEIRO. DEMONSTRE A SUA CORAGEM DE NORTE A SUL_ DE LESTE A OESTE DESTE PAÍS. ATÉ POUCOS DIAS ATRÁS ERA UM DEUS NOS ACUDA_ UM SALVE-SE QUEM PUDER NESSA “SELVA DE PEDRA”_ AGORA É UM POR TODOS E TODOS POR UM_ NA LUTA DE NOVA POSSIBILIDADE DE DIAS MELHORES ATRAVES DE UMA DEMOCRACIA PLURAL E JUSTA. Ô VIDA DE GADO A DO BRASILEIRO_ POVO MARCADO_ POVO HUMILHADO_ POVO SOFRIDO_ POVO TRAÍDO_ POVO INFELIZ. UMA NAÇÃO MASSACRADA PELA CORRUPÇÃO. “JUVENTUDE É UMA COISA PRECIOSA_ PURA ENERGIA EM GRANDE TRANSFORMAÇÃO_ VAI DESPERTAR SEU ESPÍRITO GUERREIRO PARA MUDAR ESSA SITUAÇÃO JÁ NA PRÓXIMA ELEIÇÃO”. INDEPENDÊNCIA DO BRASIL CORRUPTO JÁ! VALE LEMBRAR QUE NÃO HÁ LIBERTAÇÃO SEM PERDAS E DANOS MESMO ASSIM CONFIA POVO BRASILEIRO NESSE OLHAR DE ESPERANÇA INVISÍVEL_ CAMINHE AVANTE COMO SE A AURORA DA JUSTIÇA JÁ RAIASSE_ VOCÊ LUTA_ VOCÊ ACREDITA_ VOCÊ LUTA_ VOCÊ ACREDITA. AGORA É UM POR TODOS E TODOS POR UM_ E DEUS PRA TODOS!	2013-07-14T01:23:29+0000	0	0	0
300422056724092_386878034745160	link		2013-07-13T18:43:05+0000	3	0	3
300422056724092_386879814744982	status	https://www.facebook.com/events/634142816613148	2013-07-13T18:53:06+0000	0	0	0
300422056724092_386247944808169	link	PT confirma _Bônus_ (o que antes era MENSALÃO?) para deputados aliados__Líder do PT fala em _bônus_ para base aliada e oposição vê relação com mensalão__O líder do PT na Câmara Federal_ José Guimarães (CE)_ terá que explicar sobre as declarações dadas na noite dessa quarta-feira (10) sobre _bônus_ do governo aos aliados.__Nesta quinta-feira (11)_ deputados afirmaram que vão abrir representação contra o líder na Comissão de Ética para que se explique sobre o que seriam os _bônus_ que os deputados da situação receberiam por serem base do governo. O líder do DEM_ Ronaldo Caiado (GO)_ questionou se o _bônus_ seria uma espécie de sucessor do mensalão_ maior escândalo do governo Lula. _É lamentável. Da maneira como as coisas estão caminhando_ o governo não precisará mais de oposição. Sem dúvida alguma vamos representá-lo na Comissão de Ética para ele explicar se_ na época do Lula era mensalão_ agora_ na era Dilma_ é bônus__ disse.__O deputado Miro Teixeira (PDT-RJ) também reagiu à fala de Guimarães.___O que me alarmou foi a expressão de que quem é do governo tem ônus e bônus. Eu não sei quais são esses bônus. Na semana que vem_ alguns partidos vão discutir alguma coisa_ quem sabe uma interpelação_ para que isso fique esclarecido. O que são bônus? Quem recebe? Isso representa a entrega de cargos por votos?__ questionou.__http://noticias.uol.com.br/politica/ultimas-noticias/2013/07/11/lider-do-pt-fala-em-bonus-para-base-aliada-e-oposicao-ve-relacao-com-mensalao.htm	2013-07-12T01:37:25+0000	4	3	7
300422056724092_386818031417827	link		2013-07-13T14:07:14+0000	1	4	5
300422056724092_386869144746049	status	https://www.facebook.com/groups/mudandoobrasil/	2013-07-13T17:57:28+0000	0	1	1
300422056724092_386830214749942	link		2013-07-13T15:06:56+0000	0	2	2
300422056724092_386616174771346	link	Auxílio-alimentação e agora o ....MORADIA.  Ganham mais de 22 mil....Jesus	2013-07-12T23:57:05+0000	14	1	15
300422056724092_386823154750648	link	Agora receber auxílio picanha em torno de 1.200 por mês (alimentação é para os fracos) e auxílio castelo em torno de 1.400 por mês (moradia é para os fracos) eles acham que é legal e MORAL (sic)....e o povo? o povo que se FODA_ ja fez o trabalhinho sujo pra eles e nem se deu conta disso!	2013-07-13T14:34:39+0000	0	1	1
300422056724092_386815968084700	status	Bom dia a todos!	2013-07-13T13:57:31+0000	0	0	0
300422056724092_386369438129353	photo		2013-07-12T09:04:27+0000	5	8	13
300422056724092_386746774758286	link	Pizza....viva os privilégios	2013-07-13T11:44:57+0000	0	1	1
300422056724092_386743228091974	link	_...a história de São Paulo é repleta de levantes por mais autonomia_ o primeiro deles ocorrendo em 1641_ quando o fazendeiro Amador Bueno foi aclamado Rei de São Paulo_ que pretendia se tornar independente da Coroa Portuguesa._ _http://www.mises.org.br/Article.aspx?id=1642	2013-07-13T11:22:16+0000	0	1	1
300422056724092_385937261505904	photo		2013-07-11T04:19:50+0000	5	6	11
300422056724092_386741001425530	photo	https://www.facebook.com/photo.php?fbid=312667208868948&set=a.300951956707140.1073741826.300330306769305&type=3&src=https%3A%2F%2Ffbcdn-sphotos-h-a.akamaihd.net%2Fhphotos-ak-prn1%2F44522_312667208868948_2024886455_n.jpg&size=720%2C720	2013-07-13T11:06:32+0000	0	2	2
300422056724092_386690101430620	link		2013-07-13T06:35:40+0000	0	0	0
300422056724092_386681508098146	photo		2013-07-13T05:31:42+0000	0	0	0
300422056724092_386659858100311	photo		2013-07-13T03:31:44+0000	0	1	1
300422056724092_386659511433679	photo		2013-07-13T03:29:38+0000	0	0	0
300422056724092_386659301433700	photo		2013-07-13T03:28:22+0000	0	1	1
300422056724092_386659111433719	photo		2013-07-13T03:27:07+0000	0	1	1
300422056724092_386656838100613	photo		2013-07-13T03:17:28+0000	0	3	3
300422056724092_386656748100622	status		2013-07-13T03:16:49+0000	0	0	0
300422056724092_386638104769153	status		2013-07-13T01:52:50+0000	1	1	2
300422056724092_386631701436460	photo	BOMBA: O homem que deu o furo da funcionária da Receita http://zip.net/bfkq4N	2013-07-13T01:16:42+0000	0	0	0
300422056724092_386621624770801	link		2013-07-13T00:19:14+0000	0	0	0
300422056724092_386051321494498	link		2013-07-11T14:57:14+0000	7	0	7
300422056724092_386375394795424	status	Sem Ostentação...Sem Deboche!!!_Governante Mojica do Uruguai é ético e ama a sua Pátria!_1. Mojica gasta 20 reais por corte de cabelo;_2. Continua morando em sua casa ou Estância simples em Montevidéu;_3. Usa o seu carro para ir para o Palácio e cuidar das causas do seu País;_4. Doa 50% do seu salário para os desabrigados de rua; _5. E nos finais de semana vai trabalhar na sua roça.	2013-07-12T09:26:43+0000	2	2	4
300422056724092_386525088113788	photo	_...lá seguiram em direção à rede Globo_ no bairro Caiçara_ onde houve grande protesto contra a emissora e pela democratização dos sistemas de comunicação no país_ com a presença de cerca de 7 mil pessoas. As manifestações ocorreram de forma pacífica_ e contaram com o apoio da população em seu percurso_.__http://luizdomosaico.blogspot.com.br/2013/07/no-dia-nacional-de-luta-marcha-em-bh.html	2013-07-12T16:27:41+0000	1	1	2
300422056724092_385905258175771	status	É Brasil!!!_Se o gigante voltou a dormir_ isso é bom: dormir é de vital importância na construção da memória_ e_ portanto_ na consolidação do aprendizado. Portanto vamos esperar que seu sono seja breve_ que seu sono seja leve e pronto a acordar se necessário_ mas vamos esperar também que o gigante acorde mais esclarecido. Só resta o medo do gigante sofrer de sonambulismo._♫ ♪ ♫...A paz queremos com fervor__A guerra só nos causa dor._Porém_ se a Pátria amada_For um dia ultrajada_Lutaremos sem temor....♫ ♪ ♫	2013-07-11T02:18:01+0000	3	2	5
300422056724092_386369608129336	photo		2013-07-12T09:05:44+0000	3	18	21
300422056724092_386288944804069	link	E na próxima vez que você for criticar o Bolsa Família_ pense em tudo que a vida te deu_ nos pais que te cuidaram_ e na boa sorte ou destino que você tem. Inclusive suas próprias forças. E diboa_ multiplique. Boas notícias precisam ser divulgadas. _Sim_ todos os governos tem muito o que melhorar... __Copio aqui a mensagem do meu amigo Alexey Dodsworth Magnavita_ pois está perfeito. __Achei interessante. Eu estava em Itaparica_ e vi um cartaz da Caixa Econômica Federal_ que avisava algo mais ou menos assim: _caso não tenha mais necessidade do bolsa família e deseje cancelar sua inscrição_ entre em contato com o telefone XXX_. Terminei encontrando uma gerente da Caixa Econômica_ e perguntei a ela se acontecia de alguém cancelar a inscrição no programa. Ela riu e disse: _o tempo todo. A pessoa aparece e diz que não precisa mais_ cancela com o maior prazer_. Imagino que existam os _encostados__ claro. Mas dá um gosto enorme saber que 1. tem gente que deixa de precisar 2. são corretos o suficiente para dispensar o auxílio._	2013-07-12T03:58:22+0000	7	11	18
300422056724092_386585691441061	status	aceito desconhecidos q me mandam convite de amizade indiferente a posição destes. e ainda leio seus posts de vez enquando. geralmente sou indiferente_ mas vez por outra faço comentários sinceros_ se é q me entendem. o resultado é q muitos vão embora outros se tornam verdadeiros amigos. minha opinião sobre esse veículo corporativo é q vc pode usá-lo contra o próprio corporativismo. o principal motivo porq estou aqui é político e a política é exposição. mas é claro q para fazer isso é preciso um propósito bem definido_ estratégia para se poupar (manter certa distância) e prepação psicológica ou estômago.	2013-07-12T21:13:44+0000	0	0	0
300422056724092_386566751442955	video		2013-07-12T19:37:04+0000	0	0	0
300422056724092_386562731443357	link	Aos amantes da verdadeira democracia: A Quarta República_ por Mino Carta.	2013-07-12T19:21:40+0000	0	0	0
300422056724092_386552664777697	video		2013-07-12T18:30:22+0000	0	0	0
300422056724092_386551598111137	video		2013-07-12T18:24:42+0000	0	0	0
300422056724092_386527841446846	link		2013-07-12T16:39:34+0000	0	1	1
300422056724092_386518831447747	status	Boa tarde a todos!__Velhos governos e novos. Nesse universo_ um consenso se fecha as reformas “sindical e eleitoral” é mais prioritária que a trabalhista. Sindicalistas_ políticos e juristas afirmam que a falta de liberdade para escolher quem vai representar o trabalhador e o eleitor neste momento de contribuição compulsória ainda deixam o país no século passado_ mantendo na lei um entulho autoritário_ da ditadura de “Vargas”_ já que os sindicatos e partidos precisam da autorização dos poderes para existir. O controle sindical e eleitoral permitiu conter os conflitos em épocas de exceção. Mesmo com o avanço no número de sindicatos e partidos a quantidade de trabalhadores sindicalizados e eleitores filiados têm caído o cidadão não e mais aquele [...]. __Abraços!_Acorde Campinas_Adilson Carioca	2013-07-12T16:02:46+0000	0	0	0
300422056724092_386513758114921	link	tucano menti	2013-07-12T15:46:43+0000	0	0	0
300422056724092_386448811454749	status		2013-07-12T14:06:45+0000	0	0	0
300422056724092_386448534788110	photo		2013-07-12T14:04:56+0000	0	1	1
300422056724092_386272918139005	link	castas e impunidade	2013-07-12T03:02:17+0000	1	0	1
300422056724092_386442278122069	link	viva a vitaliciedade_ viva a vida dos lalaus	2013-07-12T13:33:21+0000	0	0	0
300422056724092_386430594789904	link	A iniciativa é de um grupo de voluntários_ profissionais da área de fiscalização e controle ligados a várias entidades representativas de classe e permitirá um poderoso instrumento tecnológico de combate à corrupção.	2013-07-12T12:42:18+0000	0	0	0
300422056724092_386391388127158	link	Vale a pena que todos leiam_ pq isso é ducaracas... a PEC 03/2011 começa a instituir na CF a participação social com mais força inclusive via webcidadania.... Avante e pressão galera_ vale acompanhar de perto e irmos fazendo pressão naquilo que queremos acrescentar.. caso tenha algo http://legis.senado.leg.br/mateweb/arquivos/mate-pdf/132211.pdf /// vou levantar os contatos dos relatores_ autor e envolvidos das comissões e posto em breve ou caso alguem queira fazer sintam-se livres pra ajudar.... sigamos.	2013-07-12T10:57:34+0000	1	1	2
300422056724092_386419298124367	link		2013-07-12T11:43:29+0000	0	0	0
300422056724092_386373998128897	status	Sem Ostentação...Sem Deboche!!!_Governante Mojica do Uruguai é ético e ama a sua Pátria!_1. Mojica gasta 20 reais por corte de cabelo;_2. Continua morando em sua casa ou Estância simples em Montevidéu;_3. Usa o seu carro para ir para o Palácio e cuidar das causas do seu País;_4. Doa 50% do seu salário para os desabrigados de rua; _5. E nos finais de semana vai trabalhar na sua roça.	2013-07-12T09:22:01+0000	0	2	2
300422056724092_386369538129343	photo		2013-07-12T09:05:10+0000	0	3	3
300422056724092_386369371462693	photo		2013-07-12T09:03:46+0000	0	3	3
300422056724092_386290924803871	status		2013-07-12T04:07:48+0000	0	1	1
300422056724092_386274754805488	link		2013-07-12T03:13:17+0000	0	0	0
300422056724092_386269371472693	link		2013-07-12T02:44:16+0000	0	0	0
300422056724092_386260258140271	link	País de castas e continuará sendo.	2013-07-12T02:08:20+0000	0	0	0
300422056724092_385477521551878	link	O desconforto com a política não se  resume a questão eleitoral.  Portanto nao podemos aceitar uma  _reforma política_ só para questões eleitorais. Precisamos ir além_ nâo queremos mais do mesmo. Por isso a reforma política precisa fortalecer a democracia  direta_ a  soberania popular. Não podemos  aceitar _o mudar para manter  tudo igual_. _https://secure.avaaz.org/po/petition/REFORMA_POLITICA_10/	2013-07-09T17:07:35+0000	33	1	34
300422056724092_386225491477081	link	Boa noite !!_Anuncie no Facebook a partir de R$ 5_00 com as pessoas mais influentes da Rede Social. _Agora você escolhe qual tipo de Promoter é necessário para divulgar o seu negócio ..._Acesse:_http://www.promoterface.com.br/pf/default.aspx?userpf=Jamir.998	2013-07-11T23:35:52+0000	0	0	0
300422056724092_386212818145015	video		2013-07-11T22:45:44+0000	0	2	2
300422056724092_386199381479692	link	Se você se interessa por gestão de pessoas_ motivação_ inovação_ felicidade ou até espiritualidade irá se beneficiar pelo contato com estes autores. __http://www.pessoasetalentos.com.br/2013/07/10-pensadores-que-voce-precisa-conhecer.html	2013-07-11T21:25:29+0000	0	0	0
300422056724092_386196868146610	link		2013-07-11T21:11:16+0000	0	0	0
300422056724092_386187491480881	photo		2013-07-11T20:24:06+0000	0	0	0
300422056724092_386179274815036	status	TEATRO TRÁGICO DE MARIONETES  _Desde há uma semana_ que os principais actores volteiam no palco_ distribuindo cabeçadas uns nos outros_ fazendo falsetes pouco ritmados; todos querem a boca do palco_ para melhor serem ouvidos_ mas cada vez menos gente os quer perceber. Se a situação não fosse tão trágica_ estaríamos todos á gargalhada_ como não é_ cada vez estamos mais apreensivos. Para onde é que esta gente nos leva?_O resultado dos dois anos de governo a cumprir o programa da “troika”_ é por todos conhecido. Apesar de nos portarmos como uns meninos bonzinhos_ continuamos com o cutelo dos mercados em cima do nosso pescoço. O déficit do Estado_ em vez de diminuir aumentou; o nosso PIB todos os anos desce mais um pouco; as falências das empresas_ andam a par do aumento do desemprego galopante; tudo o que é Estado social_ é atacado todos os dias; a banca continua a agir como se fosse um casino;  e tudo o mais ….. que sentimos na pele!_E nestes meses_ vieram a lume alguns factos_ que a meu ver vão formando uma cadeia. Vejamos: o chumbo pelo Tribunal Constitucional_ referente ao corte no subsídio de férias dos funcionários públicos; em fim de Junho de 2013_ soube-se que o déficit do 1º trimestre tinha sido de 10_6%; Em Junho igualmente_ o clube Bilderberg_ teve a “amabilidade” de convidar o Portas e o Seguro_ para o seu encontro anual; os técnicos da “Troika”_ estiveram cá em Junho_ e voltam para dar mais um aperto a partir de 15 de Julho; o Paulo Portas_ tem-se revelado muito nervoso_ em relação aos seus resultados eleitorais nas autárquicas._E a semana passada_ o “bonecaro” Portas_ começou aos pulos: queria-se ir embora_ tinha muita saudade das feiras; o “bonecaro”  Coelho_ sentiu-se traído_ e clamou: pode ir mas _ o governo não cai; o “bonecaro” Seguro_ traulitava_ cai_ cai_ eu quero que ele caia..; a “bonecara” Merkel_ espreitava atenta_ guinchando um ameaçador “ai_ ai..”! Fechou o pano_ e fim do 1º acto!_Na realidade_ o conciliábulo do poder reuniu secretamente: o risco de não conseguir cumprir as ordens da Troika_ é real; Não podemos aumentar mais os impostos_ que o povo não aguenta e pode-se revoltar; o único caminho_ para baixar o deficit do Estado_ é reduzir drasticamente os salários e reformas aos funcionários públicos; mas como o conseguir_ se isso vai contra a constituição? Remédio lógico_ altera-se a constituição._Toca a banda! Levanta o pano_ e juro que não estou a chamar “bonecaro” a ninguém! Aparece_ o Sr Exmo. Presidente da República_ o Sr Anibal Cavaco Silva_ e diz solenemente: têm um ano para se entenderem; vou nomear um representante_ para intermediar a formação de um governo de unidade com os três partidos do arco governativo. Já disse! Não quero mais birras! Fecha o pano!_Caramba? Para que é eles querem meter o PS_ num compromisso governativo? Obvio_ querem ter mais de 2/3 da Assembleia da Republica_ para poderem alterar a constituição (os restos da nossas constituição de Abril)_ o poderem dar o golpe final no Estado Social e reduzirem os salários e as reformas da Administração Publica!_Fui ver o guião! Para o terceiro acto! Levanta o pano_ aparece o “bonecaro” Seguro_ dizendo com voz composteira e séria_ “nós queremos é eleições_ mas estamos prontos a dialogar”; do seu lado direito_ estão os bonecaros “Portas” e “Coelho” dizendo “se for preciso_ a gente faz”. Do buraco do Ponto_ surge uma vez feminina a carregar nos “RRR” “despachem-se_ temos mais que fazer”! Cairá o pano para o terceiro acto!_Para mim_ o que se prepara com toda a força_ é uma alteração radical da Constituição Portuguesa_ que tornará o nosso Estado muito mais extractivo; o que estará em causa_ é o contrato social_ que consagra um conjunto de direitos universais a todos os portugueses_ que muito possivelmente passarão a ser letra morta! _Vamos ver em breve_ muito naturalmente_ o enunciado permanente e diário_ dos motivos justificativos para tal; a intoxicação da opinião pública contra os funcionários públicos; os silêncios cúmplices; os discursos ocos;_Mas podemos ter a certeza: as ordens já foram dadas!	2013-07-11T19:41:54+0000	0	0	0
300422056724092_386172034815760	link	Não gosto dele...mas concordo.	2013-07-11T19:08:27+0000	0	0	0
300422056724092_386164584816505	status	Boa tarde a todos!__Velhos governos e novos. A reorganização do povo_ nas redes vem popularizando a boa e verdadeira informação é preciosa conduta contra a “indústria do nepotismo eleitoral” e contra os usurpadores da boa fé do povo. A mídia digital_ decente e verdadeira_ é e sempre será imprescindível_ inclusive nas eleições de 2014. Se por um lado não conseguimos limitar as reformas políticas_ por outro temos nas mãos uma força imensurável pela mudança_ se possível em [...] % dos políticos. Com ação e determinação vamos movendo as sujeiras_ fora estes senadores e suas laia. __Abraços!_Acorde Campinas_Adilson Carioca	2013-07-11T18:35:13+0000	0	0	0
300422056724092_386104628155834	status		2013-07-11T16:49:14+0000	0	0	0
300422056724092_386101664822797	link	ISTO NÃO É UMA CRISE DE GOVERNO_ É UMA CRISE DE REGIME!__Este regime está caduco_ esgotado._É urgente implementar um novo sistema de organização e governação democrática no país. JÁ!...__PETIÇÃO PÚBLICA:	2013-07-11T16:35:46+0000	0	0	0
300422056724092_386099391489691	link	Veja que interessante o tema sobre a reforma política. http://vespeiro.com/_Quem somos _vespeiro.com_Vespeiro é o blog de Fernão Lara Mesquita um jornalista que só acredita em jornalismo como instrumento de reformas. Militou 30 anos na profissão_ exercendo todas as tarefas praticadas nas redações.....	2013-07-11T16:28:14+0000	0	0	0
300422056724092_385890664843897	status	Caros__Criamos o MANIFESTO GOVERNE-SE para implementar a Democracia Direta Digital._Contamos com sua participação e apoio! Divulgue!_http://governe-se.com/assine-o-manifesto/_Faltam 38 dias para o fim do regime_www.governe-se.com	2013-07-11T00:56:11+0000	2	3	5
300422056724092_386030998163197	status	Eduardo Liborio__ _A MONTANHA PARIU UM RATO_ Os donos da montanha(bancários_ EDP_ PT_ GALP_ monopólistas e todos os demais politicos incompetentes_ seus bajuladores) baloiçam-se no poleiro_ engordando-se usando a fraqueza do povo com o Lema _Os portugueses não fojem as suas responsabilidades_._ No sopé da montanha_ no meio do lamaçal_ o continuo aumento de impostos_ de roubos institucionalizados na saúde_ educação_ estradas.... vive o povo cansado de mentiras de quem o devia defender	2013-07-11T14:03:00+0000	0	0	0
300422056724092_386018568164440	link	_A PLEBE E A NOBREZA - Frei Betto_Era uma vez um reino governado por um rei despótico. Sua majestade oprimia os súditos e mandava prender_ torturar_ assassinar quem lhe fizesse oposição. O reino de terror prolongou-se por 21 anos._Os plebeus_ inconformados_ reagiram ao déspota. Provaram que ele estava nu_ denunciaram suas atrocidades_ ocuparam os caminhos e as praças do reino_ até que o rei perdesse a coroa.__Vários ministros do rei deposto ocuparam sucessivamente o trono_ sem que as condições econômicas dos súditos conhecessem melhoras. Decidiu-se inclusive mudar a moeda e batizar a nova com um título nobiliárquico: real._Tal medida_ se não trouxe benefícios expressivos à plebe_ ao menos reduziu as turbulências que_ com frequência_ afetavam as finanças da corte. __Ainda insatisfeita_ a plebe logrou conduzir ao trono um dos seus. Uma vez coroado_ o rei plebeu tratou de combater a fome no reino_ facilitar créditos aos súditos_ desonerar produtos de primeira necessidade_ ao mesmo tempo em que favorecia os negócios de duques_ condes e barões_ sem atender aos apelos dos servos que labutavam nas terras de extensos feudos e clamavam pelo direito de possuir a própria gleba._ _Continuem em;_http://www.freibetto.org/index.php/artigos/59-a-plebe-e-a-nobreza	2013-07-11T12:55:27+0000	0	1	1
300422056724092_386016868164610	link	Olha a Dilma nas ruas:__http://noticias.uol.com.br/album/2013/07/11/centrais-sindicais-realizam-paralisacoes-pelo-pais.htm?abrefoto=2#fotoNav=2__E olha quanta gente seguindo ela e o Lula!__DE CARRO E XINGANDO	2013-07-11T12:48:28+0000	0	0	0
300422056724092_386014414831522	link	Ótima iniciativa_ vamos apoiar:__http://governe-se.com/__Só queremos acrescentar uma coisa_ não é apenas a lei 9.709_ que precisa ser alterada para termos amplo acesso aos instrumentos de democracia direta. A própria Constituição absurda e contraditoriamente também nos limita e deve ser alterada por uma PEC:__CONSTITUÇÃO FEDERAL__Art. 49. É da competência exclusiva do Congresso Nacional:__XV - autorizar referendo e convocar plebiscito;__Em nosso projeto antigo de iniciativa popular_ propomos que a lei 9.709 previsse a _PROPOSTA de plebiscito e referendo_ pelo povo_ que continuaria dependente de autorização do Congresso para convocação_ para não mexer na Constituição. Só que também estabeleceria as formas do Congresso responder se autoriza ou não o plebiscito ou referendos propostos pelo povo. Pela proposta antiga_ eles teriam um prazo_ se não me engano de 60 dias_ para aprovar ou não; e só poderiam reprovar a proposta de plebiscito com 2/3 de votos_ abertos_ do Senado e da Câmara. Caso não deliberassem no prazo_ o plebiscito ou referendo estariam convocados.__Atualmente estamos apoiando a proposta do MCCE (que lançou o ficha limpa):__http://www.reformapolitica.org.br/noticias/da-plataforma/213-proposta-de-iniciativa-popular-para-a-reforma-do-sistema-politico-brasileiro.html__Ela é mais completa_ vai alterar a Constituição_ conta com apoio de vários movimentos. Embora traga proposta do voto em lista_ que não somos muito simpáticos.__Só que o MCCE apresentou outra proposta de reforma política_ e agora estamos aguardando os acontecimentos. A nova proposta é semelhante à da Dilma_ é apenas uma reforma eleitoral_ e não apoiamos:__http://www.oab.org.br/arquivos/3-projeto-de-lei-de-reforma-politica-eleicoes-limpas-2031771196.pdf__Se alguém tiver mais notícias_ por favor poste aqui.	2013-07-11T12:34:43+0000	0	0	0
300422056724092_386006328165664	link		2013-07-11T11:55:28+0000	0	0	0
300422056724092_385870554845908	photo	SF PEC 18/2013 de 09/04/2013 _Ementa: Altera o art. 55 da Constituição Federal para tornar automática a perda do mandato de parlamentar nas hipóteses de improbidade administrativa ou de condenação por crime contra a Administração Pública.__http://www.change.org/pt-BR/peti%C3%A7%C3%B5es/congresso-nacional-aprovem-as-pecs-e-projetos-de-leis-solu%C3%A7%C3%A3o-sem-plebiscito?share_id=eJuDWFVJsx&utm_campaign=twitter_link_action_box&utm_medium=twitter&utm_source=share_petition	2013-07-10T23:10:10+0000	1	1	2
300422056724092_386004841499146	link	MAIS UMA BELA INICIATIVA: http://governe-se.com/__CONHEÇAM E ASSINEM O MANIFESTO PARA LUTARMOS PELA DEMOCRACIA DIRETA DIGITAL_ SE CONSEGUIRMOS 1 MILHÃO...__O Governe-se é um sistema online para Democracia Direta Digital_ que:_1. permite o debate e o diálogo entre todos os interessados;_2. cria estrutura de instauração e votação de plebiscito e referendo de maneira informatizada;_3. concede ao povo o direito de instaurar plebiscito e referendo;_4. permite que o povo condicione qualquer projeto legislativo ao referendo_ não apenas à novas propostas legislativas (inclusive de iniciativa popular)_ mas também às em trâmite;_5. cria espaço para projeto de iniciativa popular de lei_ com possibilidade de discussão_ redação colaborativa do texto proposto e adesão informatizada.__O que se exige_ tão-somente_ é que se criem as condições instrumentais para o desenvolvimento do poder soberano_ para que o povo defina seus caminhos e decida sobre seu Estado. Para que o povo_ finalmente_ GOVERNE-SE.	2013-07-11T11:47:27+0000	0	0	0
300422056724092_385977298168567	status		2013-07-11T08:51:07+0000	0	0	0
300422056724092_385977034835260	status		2013-07-11T08:48:16+0000	0	0	0
300422056724092_385976868168610	status		2013-07-11T08:47:19+0000	0	1	1
300422056724092_385976408168656	status		2013-07-11T08:43:19+0000	0	0	0
300422056724092_385970704835893	status		2013-07-11T07:57:24+0000	0	0	0
300422056724092_385970448169252	status		2013-07-11T07:55:09+0000	0	1	1
