id	type	message	created_time	comments	likes	commentsandlikes
222540354541008_277400865721623	photo	Críticas contra a democracia Direta_6. Problema dos assuntos urgentes_ diários_ orçamentários e regulamentadores não serem possíveis através de permanente __Convocação Geral__Os assuntos sociais devem ser decididos por todos os cidadãos da Comunidade. Para tanto_ periodicamente a sociedade deve proceder à Convocação Geral para que o povo possa diretamente estabelecer o destino da sociedade._Existem_ porém_ no dia a dia_ centenas de matérias práticas e às vezes complexas que exigem resoluções urgentes. Abrangem regulamentações ( regulamento sobre tarifas alfandegárias_ regulamento sobre imigração_ regulamento sobre transportes_ regulamento sobre inspeção sanitária_ etc.)_ leis de incentivos fiscais_ leis de desburocratização_ normas monetárias e cambiais_ segurança ambiental_ índices salariais_ acordos internacionais_ preservação de recursos naturais_ parques nacionais_ indígenas_ etc._Realmente não se pode pensar em se convocar a todo o momento o povo para processar esse volume de discussões corriqueiras_ detalhistas e técnicas._Convém_ assim_ que a sociedade disponha também de um Comitê de cidadãos para tratar desses assuntos emergenciais e cotidianos_ provocados em sua maior parte pela atuação do poder executivo. Recomenda-se_ portanto que haja um Conselho composto de cidadãos sorteados_ sem renovação de mandatos_ para durante um período (4 a 5 anos) proceda a esse trabalho. Todavia_ os estudiosos da democracia pura ensinam que sobre qualquer ato do Comitê caberá um pedido de Referendo desde que um cidadão o considere necessário. Neste caso_ o cidadão aciona o site destinado aos cidadãos_ expõe a sua proposta e pede que outros o façam._Se num determinado prazo um número razoável de cidadãos (talvez entre 100 a 200 mil no caso do Brasil) acionarem o referido site_ deve-se proceder a um referendo_ que aprovará ou rejeitará o ato do Comitê.	2013-01-29T19:42:50+0000	0	3	3
222540354541008_277369412391435	photo	MONDO CANE!__Reiteradamente_ tragédias públicas_ a exemplo da ocorrida em Santa Maria/RS_ são imediatamente instrumentalizadas por políticos e/ou jornalistas _acafagestados__ que passam a tratar o sofrimento alheio como mero subterfúgio para angariar votos ou audiência.	2013-01-29T17:53:39+0000	0	1	1
222540354541008_276684509126592	photo	O NOME É CONGRESSO_ MAS PODE CHAMAR DE _BALAIO DE GATOS_...__Ou seria “BALAIO DE RATOS”?	2013-01-28T11:37:51+0000	0	1	1
222540354541008_276678872460489	photo	A VERDADE DÓI... MAS LIBERTA!__Sempre é tempo de mudar...	2013-01-28T11:29:32+0000	0	0	0
222540354541008_276132235848486	photo	O NOME É CONGRESSO_ MAS PODE CHAMAR DE _CASA DE MÃE JOANA_..._ _Levando-se em conta o baixo nível dos “frequentadores oficiais”_ o acesso ao recinto devia ser proibido para menores de 18 anos.	2013-01-27T12:38:09+0000	0	1	1
222540354541008_275804342547942	photo	RUY BARBOSA: PENSE EM UM CARA QUE SABIA DAS COISAS!_ _“De tanto ver crescer a injustiça_ de tanto ver agigantar-se o poder nas mãos dos maus_ o homem chega a rir-se da honra_ desanimar-se da justiça e ter vergonha de ser honesto.” (Ruy Barbosa)_ _Parece que_ conforme previu Rui Barbosa_ no início do século XX_ chegamos ao tempo em que passou a prevalecer o conceito de que o sujeito ser honesto é “dar pinta” de que é besta...	2013-01-26T23:21:28+0000	0	0	0
222540354541008_275711232557253	photo		2013-01-26T20:27:38+0000	0	0	0
222540354541008_275517479243295	photo	O CINISMO DESSA GENTE É UMA ARTE...	2013-01-26T12:14:55+0000	0	0	0
222540354541008_275478122580564	photo	COISAS DESSE BRASIL PETRALHA!__O cinismo dessa gente é uma arte...	2013-01-26T10:19:31+0000	0	0	0
222540354541008_275277345933975	photo		2013-01-26T01:09:11+0000	0	0	0
222540354541008_274881589306884	photo	COISAS DESSE BRASIL PETRALHA!__O cinismo dessa gente é uma arte...	2013-01-25T11:37:57+0000	1	0	1
222540354541008_274903502638026	photo	UMA IMAGEM VALE MAIS QUE MIL PALAVRAS..._ _Por que ninguém vê nenhum dos digníssimos parlamentares brasileiros_ mesmo aqueles que gostam de fazer pose de “gente séria”_ fazendo algum protesto público_ de verdade_ contra esse absurdo de que “raposas passem a tomar conta do galinheiro”?_ _Será que estão todos “dominados”?	2013-01-25T11:49:51+0000	0	0	0
222540354541008_274315732696803	photo	BRASIL_ O PARAÍSO DOS ESPERTALHÕES!_ _Incentivados por essa mania petralha de fazer da _Lei de Gerson_ um modelo de conduta a ser seguido_ os brasileiros estão enveredando pelo sinistro caminho de desvalorizar o esforço intelectual_ passando a achar absolutamente normal que alguém faça da esperteza e da malandragem suas principais “armas da sobrevivência”._ _LEI DE GERSON -> É um princípio em que determinada pessoa age de forma a obter vantagem em tudo que faz_ no sentido negativo de se aproveitar de todas as situações em benefício próprio_ sem se importar com questões éticas ou morais_ baseada um peça publicitária_ exaustivamente divulgada na segunda metade da década de 1970_ na qual o protagonista dizia: “Gosto de levar vantagem em tudo_ certo? Leve vantagem você também!”.	2013-01-24T13:10:46+0000	0	1	1
222540354541008_274293532699023	photo	PENSE EM UM “POVINHO” MAL AGRADECIDO!__ Será que ninguém entende que os “esquemas” de apagões e racionamento fazem parte da estratégia governamental para promover a diminuição da conta de luz para a população?__ Afinal_ diminuindo-se o consumo_ o valor da conta vai cair!	2013-01-24T12:03:58+0000	0	0	0
222540354541008_274287312699645	photo	COPA DO MUNDO DE 2014: SERÁ QUE ESTÃO INVESTINDO NO TURISMO SEXUAL?	2013-01-24T11:41:09+0000	0	0	0
222540354541008_274012779393765	status	Não adianta só resmungar dos políticos_ tem que cumprir o seu papel de cidadão.  Agora é a hora !  Leia e Assine e Compartilhe este abaixo assinado (caso concordes)_ pois só assim_ agindo como cidadãos que se mobilizam faremos uma país melhor para nós e os que vierem depois de nós !	2013-01-24T02:38:10+0000	0	0	0
222540354541008_273976866064023	status	Para quem acha que a imprensa no Brasil é livre e que tudo que é dito na midia é verdade ou ainda pior_ que ela retrata todos os fatos como são_ aqui vai um filminho de 8 minutos pra reflexão.	2013-01-24T00:43:31+0000	0	0	0
222540354541008_267640723364304	photo	O DRAMA DE CADA UM...	2013-01-10T12:33:15+0000	5	1	6
222540354541008_273936269401416	photo	ELEIÇÕES PARA A PRESIDÊNCIA DA CÂMARA E DO SENADO__ __Nessa desavergonhada política brasileira_ quando a gente pensa que chegou ao fundo do poço_ verifica que o poço não tem fundo...__ __Enquanto isso_ mesmo os políticos que posam de éticos e honestos_ sabe-se lá se por covardia ou conivência_ são incapazes de protestar publicamente contra o baixo daqueles candidatos favoritos aos mais altos cargos do “Poder Legislativo”. ____Entendeu o _espírito da coisa_?	2013-01-23T22:42:30+0000	0	0	0
222540354541008_273932659401777	photo	A VERDADE DÓI... MAS LIBERTA!____Sempre é tempo de mudar...	2013-01-23T22:27:36+0000	0	0	0
222540354541008_273910179404025	video	_We do not live in Democracy. _We live in Oligarchy._ Let_s think on what is a real democratic system.___peço desculpa _ mas não o arranjei em português .	2013-01-23T21:16:59+0000	0	0	0
222540354541008_271721666289543	photo	E ARISTÓTELES TINHA RAZÃO...____Realmente_ o homem é um animal político!	2013-01-19T20:33:59+0000	6	1	7
222540354541008_268582063270170	photo	A VIDA SEXUAL DE LULLA (Carlos Newton)__ __Para o PT e o governo_ vale tudo na tentativa de defender o comportamento amoroso do ex-presidente Luiz Inácio Lula da Silva. O primeiro caso que está sendo recordado é o romance do então presidente Fernando Henrique Cardoso com a repórter Miriam Dutra_ que lhe rendeu o reconhecimento de um filho que recentemente o DNA mostrou que não era dele.__ O affaire com FHC_ aliás_ foi ótimo para a jornalista_ que não apenas tornou o filho detentor de uma herança milionária_ mas ela própria passou a desfrutar de uma sinecura perpétua na Espanha_ onde há décadas vive sem trabalhar_ mas recebendo salário da TV Globo_ que no caso agiu como alcoviteira_ digamos assim.__ Para justificar Lula_ seus fanáticos seguidores citam também o ex-presidente John Kennedy_ que não podia ver mulher e teve caso até com uma brasileira_ a lindíssima Regina Léclery. Eles não esquecem – é lógico – de Bill Clinton e sua estagiária gordinha_ a Monica Lewinsky_ que gostava de fumar charuto agachada no Salão Oval da Casa Branca_ vejam só como os políticos são criativos.__ Nessa ânsia de arranjar desculpas para Lula_ daqui a pouco os jornalistas amestrados que vivem à custa do governo certamente vão lembrar de Juscelino Kubitschek e sua paixão pela belíssima socialite Lucia Pedroso. E acabarão citando também dom Pedro I e a romântica Domitila de Castro_ a Marquesa dos Santos_ para mostrar que a História é rica em infidelidades governamentais. Mas_ na verdade_ não é disso que se trata no caso Lula/Rose.__ __ÀS CUSTAS DO GOVERNO__ O problema atual não pode ser encarado como um simples episódio romântico_ digno de privacidade e até compreensão. As críticas que são feitas a Lula nada têm a ver com amor ou sexo_ que é um problema a resolver sozinho com a esposa_ dona Marisa Letícia_ com Lula explicando à ex-primeira-dama por que deixou de levá-la em 24 viagens internacionais_ nas quais foram visitados 32 países_ preferindo no próprio avião presidencial a companhia da segunda-dama_ com passaporte diplomático_ ganhando diárias e tudo o mais.__ Analisada em profundidade_ a questão de Lula é muito mais penetrante. Afinal_ se um governante jamais deve tomar decisões que o beneficiem pessoalmente_ como justificar que nomeie a própria amante para ficar junto a ele? Foi justamente o que ocorreu.__ Esse é o fato. Usando recursos públicos_ o então presidente da República criou por decreto um órgão público exclusivamente para alojar a concubina e tê-la mais próxima_ como sua assessora imediata e direta_ colocando-a à frente de um pretenso Gabinete da Presidência da República em São Paulo_ tão dispensável que acaba de ser extinto pela sucessora Dilma Rousseff.__ E o pior é que Lula não somente criou a desnecessária função exclusivamente para abrigar Rosemary Nóvoa Noronha_ com carro oficial e três assessores_ mas também conferiu a ela poderes republicanos de influir na formação e nos negócios do governo e a indicar autoridades para altos postos nas Agências reguladoras e no Banco do Brasil (cavando financiamentos milionários para a empresa do ex-marido). Essa é a realidade_ como se comprova nos e-mails publicados diariamente pela imprensa.__ Nem FHC_ nem Kennedy_ nem Clinton_ nem JK_ nem dom Pedro I ousaram tanto. Como diz o próprio Lula_ jamais_ na História deste país_ um governante se comportou tão idiotamente como ele.__ E ficou explicado por que a Polícia Federal desistiu de grampear as ligações telefônicas entre Rose e Lula. Os assuntos tratados realmente só interessam aos dois. É coisa de vida privada_ não deve mesmo ter divulgação_ e o país não merece passar por tanto constrangimento e tanta humilhação.____ ATENÇÃO: Enquanto se discute se Lula era o _Bebê de Rosemary__ o _Bobo de Rosemary__ o _Bebum de Rosemary_ ou o _Babaca de Rosemary__ uma coisa é certa: do jeito que ela mandava e desmandava no Banco do Brasil_ aquele banco_ com certeza era o _BB de Rosemary_ (Fernando A. G.)	2013-01-12T20:03:00+0000	2	1	3
222540354541008_257321887729521	photo	lencamos as 6 maiores críticas contra a democracia direta:__1.Problema da imensa população e território extenso._2.Problema das emoções e subculturas influírem o povo decidir erradamente_3.Problema dos assuntos complexos serem resolvidos por desinteressados e iletrados._4. Problema da coleta e seleção dos assuntos manipulados por lideres carismáticos e minorias organizadas._5. Problema da votação primitiva do SIM ou o NÃO._6. Problema dos assuntos urgentes_ diários_ orçamentários e regulamentadores não serem possíveis através de permanente Convocação Geral__Tratarei de cada questão separadamente.__Prof. Jose Vasconcelos	2012-12-17T19:27:50+0000	8	7	15
222540354541008_273284469466596	video	_A primeira grande mentira que vendem ao povo brasileiro é de que vivemos numa democracia. Na verdade_ estamos muito distante disso. Um país não é democrático só porque tem eleição_ representação política ou liberdade de expressão._	2013-01-22T17:45:27+0000	1	8	9
222540354541008_254856681309375	photo	SOU FORÇADO A CONCORDAR COM O MINISTRO LEWANDOWISKI__OS PARLAMENTARES CONDENADOS PELO STF NÃO PERDEM AUTOMATICAMENTE OS SEUS MANDATOS__Evidente que esses parlamentares que foram condenados pelo STF por crimes de peculato e corrupção passiva devessem ser banidos das decisões politicas da Sociedade. E o obvio ululante._Todavia o regime brasileiro não é uma democracia. A nação é regida por uma Oligarquia eletiva._Políticos profissionais detém o poder e estabelecem as leis do país. Logicamente_ eles se preocupam principalmente em fazer leis que lhes promovam favorecimentos e manutenção do poder. _Consequentemente_ eles cuidaram de fazer uma Constituição que lhes gerassem prerrogativas para tais fins._De modo que instituíram o & 2º_ do artigo 55_ que lhes reservaram o direito de se precaverem contra decisões judiciais transitadas em julgado. Então_ somente eles podem decidir sobre a cassação dos seus mandatos. Afinal_ são os donos absolutos de tais mandatos e não o povo e muito menos a Nação._Inclusive espertamente determinaram que a votação fosse SECRETA_ pois assim esconderia o seu voto a um ficha-suja._Moral_ ética_ probidade_ isto são coisas que estão abaixo dos seus interesses e dos seus privilégios.	2012-12-11T12:14:48+0000	1	7	8
222540354541008_269397459855297	photo	ANALOGIAS PERFEITAS...	2013-01-14T19:11:20+0000	1	1	2
222540354541008_273204409474602	photo	Críticas contra a democracia Direta____5. Problema da votação primitiva do SIM e do NÃO.____Em todas as democracias diretas_ tanto na Antiguidade_ como na Lombardia e nos Cantões suíços_ tem sido adotado o simplório processo do SIM e do NÃO. Trata-se de um método em que os assuntos_ mesmo os mais complexos e extensos_ são colocados ao povo para este decidir entre um SIM ou um NÃO. Despreza-se o conteúdo e se condiciona a uma determinada referencia. Na verdade_ com esse procedimento a decisão popular tende a ser mais emocional do que racional_ o que afastou Platão da democracia. Em primeiro lugar_ esse processo inclina o povo a decisões erradas. A Alemanha na década de 70 através de um Referendo consultou o povo sobre a política energética_ mas se requeria apenas um sim ou um não. A decisão pelo NÃO quase leva o país a uma tragédia econômica. Urgentemente tudo foi refeito. Por outro lado_ esse processo pode esconder do povo muitos aspectos nocivos e contraditórios. A Constituição espanhola foi aprovada em um Referendo em 1978. Não obstante a mesma conter 165 artigos foi restringido ao povo apenas dizer SIM ou um NÃO. Evidente que o povo votou pelo SIM pois queria qualquer coisa diferente da férrea ditadura que enjaulava o país por mais de 37 anos. No entanto_ entre outras facetas_ a Carta Magna estabelecia a abdicação do povo de sua soberania em favor de uma família de privilegiados da realeza e dos políticos profissionais_ além de obstruir a autonomia de povos não espanhóis. De forma que_ pelo processo do SIM e do NÃO_ corre o perigo de o povo ser encaminhado a decidir condicionalmente em torno de uma bandeira ou simplesmente de um nome_ tal ou qual um torcedor de um time futebolístico_ que se envolve por um nome e uma cor. Analisando esse desconfortável impasse_ estudiosos da democracia pura elaboraram em 2010_ em Basileia_ Suíça_ o sistema do SHP que elimina o SIM e o NÃO. O processo do SHP faz o povo analisar o assunto matematicamente observando os seus pontos positivos e negativos_ tal como__almejavam os filósofos Pitagoras e Platão.	2013-01-22T15:14:37+0000	0	1	1
222540354541008_272645582863818	photo	A página Eu Sou Paulista está sorteando um exemplar do livro _Democracia Pura_! Participem!	2013-01-21T13:37:33+0000	0	2	2
222540354541008_272643852863991	link	_BOTOU A CONCORRÊNCIA NO CHINELO___Também_ o sujeito é PHD em maracutaias...	2013-01-21T13:32:06+0000	0	0	0
222540354541008_272634702864906	photo	“É DE PEQUENINO QUE SE TORCE O PEPINO”____Infelizmente_ nesse Brasil Tiririca_ para exercer a atividade político-partidária_ o indivíduo é obrigado a abrir mão dos mais básicos padrões de dignidade e decência_ adaptando-se a um cenário onde existem os desonestos_ que enriquecem com o cargo_ e os omissos_ que em troca de algumas migalhas do poder_ sujeitam-se a conviver_ de “bico fechado”_ com um “magote de cabras safados”.	2013-01-21T13:06:48+0000	0	1	1
222540354541008_272629029532140	photo	A VERDADE DÓI... MAS LIBERTA!____Sempre é tempo de mudar...	2013-01-21T12:56:53+0000	0	0	0
222540354541008_269722529822790	photo	Caros amigos_  como podem ver continuo divulgando o Movimento Democracia Pura. v Aqueles que ainda não receberam nenhum exemplar e fazem parte desse grupo_ por favor enviar o endereço_ nome completo_ e-mail e telefone para atendimento@ageimagem.com.br_ estou disponibilizando novos exemplares sem custo algum! Abs!	2013-01-15T13:17:56+0000	2	14	16
222540354541008_271207726340937	photo	Críticas à Democracia Direta__   __   4. Problema da coleta e seleção dos assuntos manipulados por líderes carismáticos e minorias organizadas__ __       Reputo esse problema como o mais grave da democracia direta. Dado o momento em que um líder carismático ou uma minoria organizada ou ainda uma maioria robotizada comande o processo da Convocação Geral_ a tendência é a sua transformação em peça de sujeição aos interesses acima da __       Vontade popular. Essa distorção pode começar até mesmo em grupos de defesa da democracia  em que indivíduos lideram  movimentos impondo suas idéias e vontades absolutas_ exercendo a todo o momento um poder de censura e de exclusão. A propósito_ freqüentei um movimento de democracia direta em Brasília na década de 2000_ o qual era controlado por uma minoria extremada; os militantes eram condicionados a apoiar qualquer ato contra os Estados Unidos_ mesmo que fosse o terrorismo; por ocasião de minha estada na Líbia_ em 2010_ fiquei sabendo que o movimento era financiado pelo ditador Kadafi; este tinha espalhado pela America Latina movimentos idênticos_ especialmente na Venezuela.  De fato_ isso é um perigo assustador. A primeira vista_ pode parecer que a democracia direta funciona perfeitamente e tudo é decidido pelo povo. No entanto_ o que traz alguma coisa de democrático é o ato de decisão. Todos decidem diretamente um assunto. Todavia_ a coleta e a seleção dos assuntos são manipulados por uma minoria_ o que destrói toda a democracia.__       A História narra muitos casos do exercício do Referendo a serviço de autocratas e lideres ambiciosos. Quem assistisse os tais referendos se admirava com tanta democracia_ pois o povo aclamava e votava em massa a favor. Assim tivemos os referendos dos Napoleão I e III_ o referendo da anexação da Áustria por Hitler_ o referendo de 1933 em favor do ditador Salazar. Nos Cantões suiços de Glarus e de Appenzell as decisões são democráticas mas as coletas e seleção dos assuntos são controladas por minorias de fervorosos católicos.O orçamento participativo do prefeito Olivio Dutra de Porto Alegre_ na década de 90 era controlado pelo PT_ e tudo aparentava uma perfeita democracia.__       A democracia ateniense eliminou o perigo da coleta e seleção manipuladas. A preparação dos assuntos passou a ser feita por um Conselho de cidadãos sorteados anualmente. E para amenizar a ação da demagogia na Assembléia_ estabeleceu que todos os lideres seriam responsáveis pelas decisões aprovadas pelo povo que posteriormente viessem a ser prejudiciais à sociedade. O demagogo Alcebíades_ por exemplo_ foi processado por ter convencido o povo a votar pela invasão de Siracusa.__       Felizmente_ com a Internet a democracia pura encontrou a solução. A coleta e seleção dos assuntos podem ser facilmente processadas  por todos os cidadãos_ eliminando a ingerência de minorias. Quanto ao líder carismático_ sua ação se desvanece pelo processo de Convocação Geral ser realizada pela Internet e pela utilização do sistema do SHP.	2013-01-18T18:32:16+0000	1	4	5
222540354541008_272318352896541	video	Islândia !	2013-01-20T23:02:02+0000	0	0	0
222540354541008_272233992904977	photo	COISAS DESSE BRASIL PETRALHA!____O cinismo dessa gente é uma arte...	2013-01-20T19:15:18+0000	0	0	0
222540354541008_272015046260205	photo	“RESTAURE-SE A MORALIDADE_ OU LOCUPLETEMO-NOS TODOS!” __(Stanislaw Ponte Preta)	2013-01-20T11:45:20+0000	0	0	0
222540354541008_272007606260949	photo	A VERDADE DÓI... MAS LIBERTA!____Sempre é tempo de mudar...	2013-01-20T11:21:49+0000	0	1	1
222540354541008_271646616297048	link	muito_ muito melhorado por algumas mãos: http://labmacambira.sourceforge.net/redes/_podendo_ repassem_ vejam as atualizações_ comentem no site ou aqui. :-)_+bjs	2013-01-19T17:52:30+0000	2	1	3
222540354541008_271556122972764	photo	TEMPOS MODERNOS! ____Pobre de um povo que aceita passivamente uma situação em que a pura e simples sobrevivência_ mesmo que em condições de absoluta miséria_ é motivo para “efusivas comemorações”...	2013-01-19T13:46:02+0000	2	1	3
222540354541008_271713899623653	photo	MULHERES LIBERADAS PARA A DIRIGIR EM PAÍSES ISLÂMICOS...	2013-01-19T20:08:57+0000	0	2	2
222540354541008_271550726306637	photo	COISAS DESSE BRASIL PETRALHA!____O cinismo dessa gente é uma arte...	2013-01-19T13:27:40+0000	0	0	0
222540354541008_271548799640163	photo	A VERDADE DÓI... MAS LIBERTA!__ __Sempre é tempo de mudar...	2013-01-19T13:21:50+0000	0	0	0
222540354541008_271546722973704	photo	VICIADOS EM CORRUPÇÃO...__ __Será que roubar _dá barato_?	2013-01-19T13:15:35+0000	0	1	1
222540354541008_271049829690060	photo	ENQUANTO ISSO_ EM BRASÍLIA...____Parlamentares fazem exaustivas reuniões para decidir posições partidárias quanto às eleições para a presidência da Câmara e do Senado.	2013-01-18T10:42:27+0000	0	0	0
222540354541008_271044456357264	photo	COISAS DESSE BRASIL PETRALHA!____O cinismo dessa gente é uma arte...	2013-01-18T10:27:39+0000	0	0	0
222540354541008_270563236405386	photo	TUDO NA VIDA É UMA QUESTÃO DE PERSPECTIVA...	2013-01-17T13:08:01+0000	0	0	0
222540354541008_270511559743887	photo	PENSE EM UM _CONGRESSINHO_ ESCULHAMBADO!	2013-01-17T11:15:37+0000	0	0	0
222540354541008_270507536410956	photo	TROCANDO SEIS POR MEIA DÚZIA...	2013-01-17T11:05:31+0000	0	0	0
222540354541008_270336939761349	photo	SE A IMAGEM SERVE PARA REPRESENTAR A INSTITUIÇÃO_ QUAL SERIA A MELHOR REPRESENTAÇÃO PARA SEUS MEMBROS?	2013-01-16T23:12:26+0000	0	0	0
222540354541008_270153533113023	link	QUEM PUXA AOS SEUS NÃO DEGENERA!__Até quando o uso de _laranjas_ continuará sendo instrumento para que políticos desdenhem da Lei?	2013-01-16T13:27:41+0000	0	0	0
222540354541008_270145836447126	link	COISAS DESSE BRASIL TIRIRICA!__Qual será o limite para a irresponsabilidade cívica do povo brasileiro?	2013-01-16T13:01:18+0000	1	1	2
222540354541008_270108376450872	photo	A VERDADE DÓI... MAS LIBERTA!____Sempre é tempo de mudar...	2013-01-16T11:10:50+0000	0	0	0
222540354541008_270091179785925	photo	ALGUÉM VIU O _CAPO_ POR AÍ?__ __Começam a surgir suspeitas de que ele também estaria fazendo tratamento médico_ em Cuba.	2013-01-16T11:02:47+0000	0	0	0
222540354541008_270086373119739	photo	O CINISMO DESSA GENTE É UMA ARTE...	2013-01-16T10:49:31+0000	0	1	1
222540354541008_269460449848998	photo	ENQUANTO ISSO_ NO PAÍS DOS PETRALHAS...	2013-01-14T22:34:33+0000	0	0	0
222540354541008_269316879863355	link		2013-01-14T15:27:59+0000	0	1	1
222540354541008_269233453205031	photo	TEMPOS MODERNOS!	2013-01-14T11:27:57+0000	0	1	1
222540354541008_268858216575888	photo	HA IMGINORÂMÇIA E QUI AXTRAVAMCA U POGREÇIO!	2013-01-13T12:56:10+0000	0	0	0
222540354541008_268847093243667	photo	A VERDADE DÓI... MAS LIBERTA!____Sempre é tempo de mudar...	2013-01-13T12:16:54+0000	0	0	0
222540354541008_268564279938615	photo	COISAS DESSE BRASIL PETRALHA!	2013-01-12T19:02:20+0000	0	1	1
222540354541008_268466543281722	link	O PARAÍSO É AQUI!__Abra o link abaixo e acesse fotos de 30 das mais belas praias do Brasil.	2013-01-12T13:35:58+0000	0	0	0
222540354541008_268445063283870	photo	A VERDADE DÓI... MAS LIBERTA!____Sempre é tempo de mudar...	2013-01-12T12:21:07+0000	0	0	0
